,Application,Perf_node01_task_clock,Perf_node01_cpu_bus_cycles_,Perf_node01_cpu_cpu_cycles_,Perf_node01_msr_aperf_,Perf_node01_msr_mperf_,Perf_node01_msr_tsc_,Perf_node01_cpu_ref_cycles_,Perf_node01_power_energy_pkg_,Perf_node01_power_energy_ram_,Perf_node01_power_energy_total_
4817,FT,10,10,10,10,10,10,11,2,1,1
4818,FT,10,10,11,11,11,11,10,2,1,1
4819,FT,11,11,10,11,11,11,11,2,2,2
4820,FT,10,10,10,10,10,10,11,1,1,1
4821,FT,11,11,11,10,10,11,11,2,2,2
4822,FT,10,10,10,11,11,10,10,1,1,1
4823,FT,10,10,10,10,10,10,11,2,2,2
4824,FT,11,11,11,11,11,11,11,1,1,1
4825,FT,10,11,11,11,11,11,11,2,2,2
4826,FT,11,10,11,10,10,10,10,1,1,1
4827,FT,10,10,10,10,10,10,10,1,1,1
4828,FT,11,11,11,11,11,11,11,2,2,2
4829,FT,10,10,10,10,10,10,10,1,2,1
4830,FT,10,10,10,10,10,10,10,1,1,1
4831,FT,10,10,10,10,10,10,10,0,0,0
4832,FT,11,11,11,11,11,11,11,3,3,3
4833,FT,11,10,10,10,10,10,10,1,2,1
4834,FT,10,10,10,10,10,10,10,1,1,1
4835,FT,10,10,10,10,10,11,11,2,2,2
4836,FT,10,10,10,10,10,10,11,1,2,1
4837,FT,11,11,11,11,11,11,11,2,1,2
4838,FT,11,11,11,11,11,11,11,2,2,2
4839,FT,11,10,10,10,10,10,10,1,1,1
4840,FT,10,10,10,10,10,11,10,1,2,1
4841,FT,11,11,11,11,11,11,11,2,2,2
4842,FT,10,10,11,10,10,10,10,1,2,1
4843,FT,11,11,11,11,11,11,11,2,2,2
4844,FT,10,10,10,10,10,10,10,1,1,1
4845,FT,10,10,10,10,10,10,11,1,1,1
4846,FT,11,11,10,11,11,11,11,2,1,2
4847,FT,11,11,11,11,11,11,10,2,2,2
4848,FT,11,11,11,11,11,11,11,2,2,2
4849,FT,11,10,10,10,10,10,10,1,1,1
4850,FT,10,11,11,10,10,11,11,2,1,2
4851,FT,11,10,10,11,11,10,10,1,2,1
4852,FT,10,10,10,10,10,10,10,1,1,1
4853,FT,10,11,11,11,11,11,11,2,2,2
4854,FT,11,11,11,10,10,10,10,1,1,1
4855,FT,10,10,11,10,11,11,11,2,2,2
4856,FT,11,11,11,11,10,10,10,2,1,2
4857,FT,10,10,10,10,10,11,11,1,2,1
4858,FT,11,11,10,10,10,10,11,1,1,1
4859,FT,10,10,10,10,10,10,10,1,1,1
4860,FT,10,10,10,10,10,10,10,0,0,0
4861,FT,11,11,11,11,11,11,11,3,3,3
4862,FT,11,10,10,10,10,10,10,1,2,1
4863,FT,10,10,10,11,11,11,10,2,1,2
4864,FT,11,10,10,10,10,10,11,1,1,1
4865,FT,10,11,10,10,10,11,10,1,2,2
4866,FT,11,11,11,11,11,11,11,2,2,2
4867,FT,11,10,10,10,10,10,10,1,1,1
4868,FT,10,10,10,10,10,11,11,2,1,2
4869,FT,11,11,11,11,11,11,11,2,2,2
4870,FT,11,11,11,11,11,11,10,2,2,2
4871,FT,11,10,11,11,11,11,11,2,2,2
4872,FT,11,11,11,10,10,10,11,1,1,1
4873,FT,10,10,10,10,10,10,10,1,2,1
4874,FT,11,10,10,10,10,10,11,1,1,1
4875,FT,10,10,10,10,10,11,11,2,1,1
4876,FT,11,11,11,11,11,11,10,2,2,2
4877,FT,11,11,11,10,10,10,10,1,2,1
4878,FT,10,10,10,10,10,10,10,1,1,1
4879,FT,11,11,11,10,11,11,11,2,1,2
4880,FT,10,10,10,11,11,10,10,1,2,1
4881,FT,10,11,11,11,11,11,11,2,2,2
4882,FT,11,10,11,10,10,10,10,1,1,1
4883,FT,10,10,10,10,10,11,11,2,2,2
4884,FT,11,10,11,10,10,11,11,2,2,2
4885,FT,10,11,10,10,10,10,10,1,1,1
4886,FT,10,11,11,11,11,11,11,2,2,2
4887,FT,11,10,11,10,10,10,10,1,1,1
4888,FT,10,10,10,10,10,10,10,0,1,1
4889,FT,10,10,10,10,10,10,10,0,0,0
4890,FT,11,11,11,11,11,11,11,3,3,3
4891,FT,11,11,11,11,11,10,10,1,3,1
4892,FT,10,10,10,10,10,11,11,2,1,2
4893,FT,11,10,10,10,10,10,10,1,2,1
4894,FT,11,11,11,11,11,11,11,2,2,2
4895,FT,10,10,10,10,10,10,10,1,1,1
4896,FT,10,11,11,10,10,11,10,2,2,2
4897,FT,11,11,10,11,11,11,11,2,1,2
4898,FT,11,11,11,11,11,11,11,1,1,1
4899,FT,11,11,11,11,11,11,11,2,2,2
4900,FT,10,10,10,10,10,10,10,1,1,1
4901,FT,10,10,11,11,11,11,11,2,1,2
4902,FT,11,11,11,11,11,11,10,2,2,2
4903,FT,10,10,10,10,10,10,10,1,1,1
4904,FT,11,11,11,11,11,11,11,2,2,2
4905,FT,11,10,10,10,10,10,11,1,1,1
4906,FT,11,11,11,11,11,11,11,2,2,2
4907,FT,10,10,10,10,10,10,10,1,1,1
4908,FT,10,10,10,10,10,10,10,0,0,0
4909,FT,11,11,11,11,11,11,11,3,3,3
4910,FT,11,11,11,10,10,10,10,1,1,1
4911,FT,10,10,10,10,10,10,10,1,2,2
4912,FT,10,10,10,10,10,10,10,1,1,1
4913,FT,10,10,10,11,11,11,11,1,2,1
4914,FT,11,11,11,11,11,11,11,2,2,2
4915,FT,11,11,11,11,11,10,11,1,1,1
4916,FT,10,10,11,10,10,10,11,1,2,2
4917,FT,10,10,10,10,10,10,10,1,1,1
4918,FT,10,10,10,10,10,10,10,0,0,0
4919,FT,10,10,10,10,10,10,10,1,0,1
4920,FT,11,11,11,11,11,11,11,3,3,3
4921,FT,11,11,11,11,10,11,10,2,1,2
4922,FT,10,11,10,11,11,11,11,2,2,2
4923,FT,11,11,11,11,11,10,10,1,2,1
4924,FT,10,10,10,10,10,10,10,1,1,1
4925,FT,11,11,11,11,11,11,11,2,2,2
4926,FT,10,10,10,10,10,10,11,1,1,1
4927,FT,11,11,10,10,10,10,11,1,1,1
4928,FT,11,11,11,11,11,11,10,2,2,2
4929,FT,11,10,11,10,10,10,11,1,1,1
4930,FT,11,11,10,11,11,11,11,2,1,2
4931,FT,10,10,10,10,10,10,11,1,2,1
4932,FT,11,11,10,10,10,10,11,1,1,1
4933,FT,10,10,10,10,10,10,10,2,1,2
4934,FT,10,11,11,11,10,11,10,1,2,1
4935,FT,11,11,11,11,11,11,11,2,2,2
4936,FT,10,10,10,10,10,10,11,1,1,1
4937,FT,10,10,10,10,10,10,10,1,1,1
4938,FT,11,11,11,11,11,11,11,3,1,3
4939,FT,11,10,10,11,11,10,10,1,3,1
4940,FT,10,10,10,10,10,11,11,2,2,2
4941,FT,10,10,10,10,10,10,10,1,1,1
4942,FT,10,11,11,11,11,11,11,2,2,2
4943,FT,11,10,11,10,10,10,11,1,1,1
4944,FT,11,11,11,11,11,11,11,2,2,2
4945,FT,11,11,11,11,11,11,11,2,2,2
4946,FT,10,10,10,10,10,10,10,1,1,1
4947,FT,10,10,10,10,10,10,10,0,1,0
4948,FT,10,10,10,10,10,10,10,0,0,0
4949,FT,11,11,11,11,11,11,11,3,3,3
4950,FT,11,10,10,10,10,10,10,2,2,2
4951,FT,10,11,11,10,10,10,10,1,1,1
4952,FT,10,10,11,11,11,10,11,1,2,1
4953,FT,11,11,11,11,11,11,11,2,1,2
4954,FT,10,10,11,10,10,10,11,1,1,1
4955,FT,11,11,11,11,10,11,11,2,2,2
4956,FT,11,11,11,11,11,11,11,2,2,2
4957,FT,10,10,10,10,10,10,10,1,1,1
4958,FT,11,11,11,11,11,11,11,2,2,2
4959,FT,11,11,11,11,11,10,10,1,2,1
4960,FT,10,10,10,10,10,10,10,1,1,1
4961,FT,11,11,11,11,11,11,11,2,2,2
4962,FT,10,10,10,10,10,10,10,1,1,1
4963,FT,10,11,11,10,10,11,10,1,1,1
4964,FT,11,10,10,11,11,11,11,2,1,1
4965,FT,10,10,11,10,10,10,10,1,2,1
4966,FT,11,11,10,10,10,10,10,1,1,1
4967,FT,11,11,11,10,11,11,11,2,0,2
4968,FT,11,10,10,11,11,10,10,1,3,1
4969,FT,10,10,10,10,10,11,11,2,2,2
4970,FT,11,11,11,10,10,10,10,1,1,1
4971,FT,11,11,11,11,11,11,11,2,2,2
4972,FT,11,10,10,10,10,10,10,1,1,1
4973,FT,10,11,10,10,11,11,11,2,1,1
4974,FT,10,10,10,10,10,10,10,1,2,1
4975,FT,10,10,11,10,10,10,10,1,2,1
4976,FT,10,10,10,10,10,10,10,1,1,1
4977,FT,10,10,10,10,10,10,10,0,0,0
4978,FT,11,11,11,11,11,11,11,3,3,3
4979,FT,11,10,11,11,10,10,10,2,3,2
4980,FT,10,10,10,10,10,10,10,1,1,1
4981,FT,11,11,10,10,10,11,11,1,1,1
4982,FT,10,11,11,10,10,10,11,1,2,2
4983,FT,11,11,11,11,11,11,11,2,2,2
4984,FT,11,11,11,11,11,11,11,2,2,2
4985,FT,10,10,10,10,10,10,10,1,1,1
4986,FT,10,11,11,11,11,11,11,2,2,2
4987,FT,11,11,11,11,10,10,11,1,2,1
4988,FT,10,10,10,11,11,11,11,1,1,1
4989,FT,11,11,11,11,11,11,11,2,2,2
4990,FT,11,10,10,10,10,10,10,1,1,1
4991,FT,10,10,11,10,10,10,11,1,2,1
4992,FT,11,11,11,11,11,11,10,2,1,2
4993,FT,10,10,10,10,10,10,10,1,1,1
4994,FT,11,11,11,11,11,11,11,2,2,2
4995,FT,10,10,10,10,10,10,10,1,0,1
4996,FT,10,11,11,10,11,11,11,2,2,2
4997,FT,11,10,10,11,11,10,10,1,2,1
4998,FT,10,10,10,10,10,11,10,2,1,1
4999,FT,11,11,11,11,11,11,11,2,2,2
5000,FT,11,11,11,11,11,10,11,1,1,1
5001,FT,10,10,10,10,10,10,10,1,1,1
5002,FT,11,11,11,11,11,11,11,2,2,2
5003,FT,10,10,10,10,10,10,10,1,1,1
5004,FT,10,10,10,10,10,10,11,1,1,1
5005,FT,10,10,10,10,10,10,10,1,1,1
5006,FT,10,10,10,10,10,10,10,0,0,0
5007,FT,11,11,11,11,11,11,11,3,3,3
5008,FT,11,10,10,10,10,10,10,1,3,1
5009,FT,10,10,10,10,10,10,11,1,1,1
5010,FT,10,10,10,10,10,10,11,2,2,2
5011,FT,11,11,11,11,11,11,11,2,1,2
5012,FT,11,11,11,11,11,11,11,2,2,2
5013,FT,11,10,10,10,10,10,10,1,1,1
5014,FT,10,11,11,11,11,11,11,2,1,2
5015,FT,11,11,11,11,11,11,10,2,2,2
5016,FT,10,10,10,10,10,10,10,1,1,1
5017,FT,11,11,11,11,11,11,11,2,2,2
5018,FT,11,11,11,11,11,11,11,1,2,2
5019,FT,10,10,10,10,10,10,10,1,2,1
5020,FT,11,11,11,11,11,11,10,2,1,2
5021,FT,10,10,10,10,10,10,11,1,2,1
5022,FT,10,11,11,11,11,11,10,2,2,2
5023,FT,11,10,11,11,11,10,11,1,1,1
5024,FT,10,10,10,10,10,10,10,1,1,1
5025,FT,11,11,11,11,11,11,11,2,1,2
5026,FT,10,10,10,11,11,10,10,1,2,1
5027,FT,10,10,10,10,10,11,11,2,2,2
5028,FT,11,11,10,10,10,10,10,1,1,1
5029,FT,10,10,11,10,10,11,10,2,2,2
5030,FT,11,11,11,11,11,11,11,2,2,2
5031,FT,11,10,10,10,10,10,11,1,1,1
5032,FT,10,11,11,11,11,11,10,2,2,2
5033,FT,11,11,11,11,10,10,10,1,1,1
5034,FT,10,10,10,10,10,10,10,0,1,0
5035,FT,10,10,10,10,10,10,10,0,0,0
5036,FT,11,11,11,11,11,11,11,3,3,3
5037,FT,11,10,10,10,10,10,10,1,3,1
5038,FT,10,10,10,10,10,10,10,2,2,2
5039,FT,11,11,11,11,11,11,10,2,2,2
5040,FT,11,11,11,11,11,11,11,2,2,2
5041,FT,11,10,11,10,10,10,10,1,1,1
5042,FT,10,10,10,10,10,10,11,1,2,1
5043,FT,10,10,10,10,10,10,10,1,1,1
5044,FT,11,11,11,11,11,11,11,2,2,2
5045,FT,11,11,11,11,11,11,10,2,2,2
5046,FT,10,10,10,10,10,10,10,1,1,1
5047,FT,10,10,10,10,10,11,11,1,2,2
5048,FT,10,10,10,10,10,10,11,1,1,1
5049,FT,11,10,10,10,10,10,11,1,1,1
5050,FT,11,11,11,11,11,11,11,2,2,2
5051,FT,11,10,11,10,10,10,10,1,1,1
5052,FT,10,10,10,10,10,11,11,2,1,2
5053,FT,10,10,10,10,10,10,10,1,1,1
5054,FT,11,11,11,10,11,11,11,2,2,2
5055,FT,11,10,10,11,11,10,10,1,2,1
5056,FT,10,10,10,10,10,10,10,1,1,1
5057,FT,10,10,10,10,10,10,10,1,1,1
5058,FT,10,11,11,11,11,11,11,2,2,2
5059,FT,10,10,10,10,10,10,11,1,1,1
5060,FT,10,11,11,11,11,11,11,2,2,2
5061,FT,11,11,11,11,10,10,11,1,1,1
5062,FT,10,10,10,11,11,11,11,2,2,2
5063,FT,10,10,10,10,10,10,10,1,1,1
5064,FT,10,10,10,10,10,10,10,0,0,0
5065,FT,11,11,11,11,11,11,11,3,3,3
5066,FT,11,10,10,10,10,10,10,1,3,2
5067,FT,10,10,10,10,10,10,11,1,2,1
5068,FT,11,11,11,11,11,11,11,2,2,2
5069,FT,11,10,11,10,10,10,10,1,1,1
5070,FT,10,10,10,10,10,10,10,1,1,1
5071,FT,10,11,10,11,11,11,11,2,2,2
5072,FT,11,11,11,11,11,11,11,2,1,2
5073,FT,11,11,11,11,11,11,11,2,2,2
5074,FT,11,10,10,10,10,10,10,1,1,1
5075,FT,10,11,10,10,10,11,10,2,2,2
5076,FT,10,10,11,10,10,10,10,2,1,1
5077,FT,11,11,11,11,11,11,11,2,2,2
5078,FT,11,11,10,11,11,11,11,2,2,2
5079,FT,11,11,10,10,10,10,10,1,1,1
5080,FT,10,10,11,10,10,11,11,2,1,2
5081,FT,10,10,10,10,10,10,10,1,1,1
5082,FT,10,10,10,10,10,10,10,1,1,1
5083,FT,11,11,11,11,11,11,11,3,0,2
5084,FT,11,10,10,11,11,10,10,1,2,1
5085,FT,10,10,10,10,10,11,11,2,3,2
5086,FT,10,10,10,10,10,10,11,1,2,1
5087,FT,10,11,11,10,10,10,11,1,1,1
5088,FT,11,10,11,11,11,11,11,2,1,2
5089,FT,10,10,11,10,10,10,10,1,1,1
5090,FT,10,11,11,10,10,11,11,2,1,1
5091,FT,11,11,11,11,11,11,11,2,2,2
5092,FT,10,10,10,10,10,10,10,0,1,0
5093,FT,10,10,10,10,10,10,10,0,0,0
5094,FT,11,11,11,11,11,11,11,3,3,3
5095,FT,11,10,10,10,10,10,10,1,3,1
5096,FT,10,10,10,10,10,10,10,1,1,1
5097,FT,10,11,11,11,11,11,11,2,2,2
5098,FT,11,11,10,10,10,10,11,1,1,1
5099,FT,11,10,11,11,11,11,11,2,2,2
5100,FT,10,11,10,10,10,11,10,1,1,1
5101,FT,10,11,10,10,10,10,11,1,1,1
5102,FT,11,11,11,11,11,11,11,2,2,2
5103,FT,11,11,11,11,11,10,10,1,2,1
5104,FT,10,10,10,10,10,11,11,2,1,1
5105,FT,11,11,11,11,11,11,11,2,2,2
5106,FT,11,11,11,10,10,10,11,1,1,1
5107,FT,10,10,10,10,10,10,10,1,2,1
5108,FT,11,11,11,11,11,11,10,2,2,2
5109,FT,10,10,11,10,10,10,10,1,1,1
5110,FT,10,10,11,10,10,10,11,1,2,1
5111,FT,10,10,10,10,10,10,10,1,1,1
5112,FT,11,11,11,10,10,11,11,2,1,2
5113,FT,11,10,10,11,11,10,10,1,2,1
5114,FT,10,10,10,10,10,10,11,1,2,1
5115,FT,11,11,11,11,11,10,10,1,1,1
5116,FT,10,10,10,10,10,10,11,1,2,1
5117,FT,10,10,10,11,11,11,10,2,2,2
5118,FT,11,11,11,10,10,10,11,1,1,1
5119,FT,10,11,11,11,11,11,10,2,2,2
5120,FT,11,11,11,11,11,11,11,1,2,1
5121,FT,10,10,10,10,10,10,10,1,1,1
5122,FT,10,10,10,10,10,10,10,0,0,0
5123,FT,11,11,11,11,11,11,11,3,2,3
5124,FT,11,11,11,11,11,10,10,1,3,1
5125,FT,10,10,10,10,10,10,10,1,2,1
5126,FT,11,11,11,10,10,10,11,1,2,1
5127,FT,10,11,10,10,10,11,11,2,2,2
5128,FT,11,11,11,11,11,11,11,2,1,2
5129,FT,10,10,10,10,10,10,11,1,1,1
5130,FT,11,11,11,11,11,11,11,2,2,2
5131,FT,10,10,10,10,10,10,10,1,1,1
5132,FT,10,11,11,11,11,11,11,2,2,2
5133,FT,11,11,11,10,10,11,10,1,1,1
5134,FT,10,10,10,10,10,10,11,1,2,1
5135,FT,11,11,10,11,11,11,11,2,2,2
5136,FT,11,11,11,10,10,11,10,2,2,2
5137,FT,11,11,10,11,11,11,11,2,1,1
5138,FT,10,11,10,11,11,11,10,2,2,2
5139,FT,11,11,11,11,11,10,10,1,1,1
5140,FT,10,10,10,10,10,10,11,1,1,1
5141,FT,10,10,10,10,10,10,10,0,0,0
5142,FT,11,11,11,11,11,11,11,3,3,3
5143,FT,11,11,11,10,10,10,10,1,2,1
5144,FT,10,10,10,10,10,10,11,2,1,1
5145,FT,10,10,10,10,10,10,11,1,1,1
5146,FT,11,11,11,11,11,11,11,2,2,2
5147,FT,10,11,11,11,11,11,11,2,2,2
5148,FT,11,10,10,10,10,10,10,1,2,1
5149,FT,10,11,11,11,11,11,10,2,2,2
5150,FT,10,10,10,10,10,10,10,1,1,1
5151,FT,10,10,10,10,10,10,10,0,0,0
5152,FT,10,10,10,10,10,10,10,1,0,1
5153,FT,11,11,11,11,11,11,11,3,3,3
5154,FT,11,11,11,11,11,11,10,2,2,2
5155,FT,10,11,11,10,10,11,10,2,2,2
5156,FT,10,10,10,10,10,11,11,2,1,1
5157,FT,11,11,11,11,11,11,10,2,2,2
5158,FT,11,10,10,11,11,11,11,2,2,2
5159,FT,10,10,10,10,10,10,10,1,1,1
5160,FT,11,11,11,11,11,11,11,2,2,2
5161,FT,11,11,10,11,11,11,11,1,1,1
5162,FT,10,11,10,11,11,11,11,2,1,2
5163,FT,10,11,11,10,10,10,10,1,2,1
5164,FT,10,10,11,10,10,11,10,2,1,1
5165,FT,10,11,11,11,11,11,11,2,1,2
5166,FT,11,11,11,10,10,10,10,1,2,1
5167,FT,10,10,11,10,10,10,10,1,2,2
5168,FT,11,11,11,11,11,11,11,2,2,2
5169,FT,10,10,10,10,10,10,10,1,1,1
5170,FT,10,10,10,10,10,10,10,1,1,1
5171,FT,11,11,11,11,11,11,11,3,1,2
5172,FT,11,10,10,11,11,10,10,1,3,1
5173,FT,10,10,10,10,10,10,11,1,2,1
5174,FT,10,11,10,11,11,10,11,1,1,1
5175,FT,11,11,11,11,11,11,11,2,2,2
5176,FT,11,10,10,11,11,11,11,1,1,1
5177,FT,11,11,11,10,10,10,11,1,1,1
5178,FT,10,10,10,10,10,10,10,1,2,1
5179,FT,10,11,11,11,11,11,10,1,2,2
5180,FT,10,10,10,10,10,10,10,0,1,0
5181,FT,10,10,10,10,10,10,10,0,0,0
5182,FT,11,11,11,11,11,11,11,3,3,3
5183,FT,11,10,10,11,10,10,10,2,3,2
5184,FT,10,10,11,10,10,10,11,1,2,1
5185,FT,10,11,11,11,11,11,11,2,1,2
5186,FT,11,11,11,11,11,11,11,2,2,2
5187,FT,10,10,10,10,10,10,10,1,1,1
5188,FT,11,11,11,11,11,11,10,2,2,2
5189,FT,11,11,11,11,10,10,10,1,1,1
5190,FT,11,11,11,11,11,11,11,2,2,2
5191,FT,11,11,11,11,11,11,11,2,2,2
5192,FT,10,11,10,10,10,10,10,1,1,1
5193,FT,11,11,11,11,10,11,11,2,1,2
5194,FT,11,11,11,11,11,11,11,2,2,2
5195,FT,11,11,11,11,11,11,10,2,2,2
5196,FT,10,10,10,10,10,11,10,1,1,1
5197,FT,11,11,10,10,10,10,11,1,2,1
5198,FT,11,10,10,11,11,11,10,2,2,2
5199,FT,10,10,10,10,10,10,10,1,1,1
5200,FT,11,11,11,10,10,11,11,2,1,2
5201,FT,10,10,10,11,11,10,10,1,3,1
5202,FT,10,10,10,10,10,10,11,1,2,1
5203,FT,11,10,11,11,10,11,11,2,2,2
5204,FT,10,10,10,10,10,11,10,1,2,1
5205,FT,10,11,11,11,11,11,10,1,1,1
5206,FT,10,11,11,11,11,11,11,1,2,1
5207,FT,10,10,11,10,10,10,11,2,2,2
5208,FT,10,11,11,10,10,10,10,1,1,1
5209,FT,10,10,10,10,10,10,10,1,1,1
5210,FT,10,10,10,10,10,10,10,0,0,0
5211,FT,11,11,11,11,11,11,11,3,3,3
5212,FT,11,11,11,11,11,10,10,1,3,1
5213,FT,10,10,10,10,10,11,10,2,2,2
5214,FT,11,11,11,11,11,11,10,2,2,2
5215,FT,11,11,11,11,11,11,11,2,1,2
5216,FT,10,10,10,10,10,10,11,1,1,1
5217,FT,10,11,11,11,11,11,10,1,1,1
5218,FT,11,11,11,11,11,11,11,2,2,2
5219,FT,11,11,11,11,11,11,11,2,1,2
5220,FT,11,11,11,11,10,10,10,1,1,1
5221,FT,10,11,10,10,10,11,11,1,2,1
5222,FT,11,10,11,10,10,10,10,1,1,1
5223,FT,10,10,10,10,10,11,11,1,1,1
5224,FT,11,11,11,11,11,11,11,2,1,2
5225,FT,11,11,11,11,11,11,11,2,2,2
5226,FT,10,10,10,10,10,10,11,1,1,1
5227,FT,10,11,11,11,11,10,10,2,1,1
5228,FT,11,11,10,10,10,10,10,1,2,1
5229,FT,10,10,10,10,10,10,10,0,0,0
5230,FT,11,11,11,11,11,11,11,3,3,3
5231,FT,11,11,10,10,10,10,10,1,3,1
5232,FT,10,11,11,11,10,11,10,2,2,2
5233,FT,10,10,10,10,10,10,11,1,1,1
5234,FT,11,11,11,10,10,10,10,1,1,1
5235,FT,10,11,10,10,10,10,11,1,2,2
5236,FT,11,11,11,11,11,11,11,2,1,2
5237,FT,11,10,10,10,10,10,10,1,2,1
5238,FT,10,10,10,10,10,10,10,1,1,1
5239,FT,10,10,10,10,10,10,10,0,0,0
5240,FT,10,10,10,10,10,10,11,1,0,1
5241,FT,11,11,11,11,11,11,11,3,3,3
5242,FT,11,11,11,11,10,10,10,2,2,2
5243,FT,11,11,11,11,11,11,11,2,2,2
5244,FT,11,10,10,10,10,10,10,1,1,1
5245,FT,10,10,11,11,11,11,11,2,2,2
5246,FT,11,11,11,10,10,11,10,1,2,2
5247,FT,10,11,11,11,11,11,10,2,2,2
5248,FT,11,10,10,11,11,11,10,2,1,1
5249,FT,11,11,11,11,11,11,11,2,1,2
5250,FT,10,10,10,10,10,10,10,1,1,1
5251,FT,10,11,11,11,11,11,11,2,2,2
5252,FT,11,11,11,10,10,10,10,1,1,1
5253,FT,10,10,10,10,11,11,10,2,2,2
5254,FT,11,11,11,11,11,11,11,1,2,2
5255,FT,10,10,10,10,10,10,11,1,1,1
5256,FT,11,11,11,11,11,11,10,2,2,2
5257,FT,11,11,11,11,11,10,11,1,1,1
5258,FT,10,10,10,10,10,10,10,1,1,1
5259,FT,11,11,11,11,11,11,11,2,1,2
5260,FT,11,10,11,11,11,10,10,1,3,1
5261,FT,10,10,10,10,10,11,11,1,2,1
5262,FT,11,11,10,11,11,11,10,2,1,2
5263,FT,10,11,11,10,10,10,10,1,1,1
5264,FT,10,10,10,10,10,10,10,2,2,2
5265,FT,10,11,11,11,11,11,11,2,2,2
5266,FT,11,11,11,10,10,10,11,1,1,1
5267,FT,10,10,10,10,10,10,10,1,2,1
5268,FT,10,10,10,10,10,10,10,0,1,1
5269,FT,10,10,10,10,10,10,10,0,0,0
5270,FT,11,11,11,11,11,11,11,3,3,3
5271,FT,11,10,10,11,10,10,10,1,2,2
5272,FT,10,10,10,10,10,10,11,2,1,1
5273,FT,10,11,11,11,11,11,10,2,2,2
5274,FT,11,11,11,11,11,11,10,2,1,2
5275,FT,11,10,11,10,10,10,10,1,2,1
5276,FT,10,11,11,11,11,11,10,2,1,2
5277,FT,11,11,11,11,11,11,11,2,2,2
5278,FT,11,10,10,10,10,10,11,1,1,1
5279,FT,10,10,10,11,11,11,11,2,2,2
5280,FT,11,11,11,11,11,11,10,2,2,2
5281,FT,10,10,11,10,10,10,10,1,1,1
5282,FT,10,11,11,10,10,11,10,1,2,1
5283,FT,11,11,11,11,11,11,11,2,2,2
5284,FT,11,11,11,11,11,10,10,1,1,1
5285,FT,10,10,10,10,10,11,11,1,2,2
5286,FT,11,11,11,11,11,11,10,2,1,1
5287,FT,10,10,10,10,10,10,10,1,1,1
5288,FT,11,11,11,11,11,11,11,2,0,2
5289,FT,11,10,10,11,11,10,10,1,3,1
5290,FT,10,10,10,10,10,10,11,1,1,1
5291,FT,11,11,11,11,11,11,11,2,1,2
5292,FT,11,11,10,11,11,11,11,1,2,1
5293,FT,10,10,11,10,10,10,10,2,1,2
5294,FT,11,10,10,10,10,10,11,1,1,1
5295,FT,10,10,10,10,10,11,10,2,2,2
5296,FT,11,11,11,11,11,11,10,2,2,2
5297,FT,10,10,10,10,10,10,10,0,1,1
5298,FT,10,10,10,10,10,10,10,0,0,0
5299,FT,11,11,11,11,11,11,11,3,3,3
5300,FT,11,11,10,11,11,10,10,1,3,1
5301,FT,10,10,10,10,10,10,11,2,2,2
5302,FT,11,11,11,11,11,11,11,1,1,1
5303,FT,11,11,11,10,10,10,10,1,2,2
5304,FT,10,11,11,11,11,11,10,1,2,1
5305,FT,11,11,11,11,11,11,10,2,1,2
5306,FT,11,11,10,11,11,11,11,2,2,2
5307,FT,11,11,10,11,11,11,11,2,2,2
5308,FT,11,11,11,11,11,11,10,2,1,2
5309,FT,10,11,11,10,10,11,10,1,1,1
5310,FT,10,11,11,11,11,11,11,2,2,2
5311,FT,11,10,10,11,10,10,10,1,1,1
5312,FT,10,10,10,10,10,10,11,1,2,1
5313,FT,11,11,11,11,11,11,11,2,1,2
5314,FT,10,10,10,10,10,10,10,1,1,1
5315,FT,10,11,10,11,11,11,10,2,1,1
5316,FT,10,10,10,10,10,10,11,1,2,1
5317,FT,10,10,10,10,10,10,10,0,0,0
5318,FT,11,11,11,11,11,11,11,3,3,3
5319,FT,11,11,11,11,11,10,10,1,2,1
5320,FT,11,10,11,10,10,10,10,1,1,1
5321,FT,10,11,11,11,11,11,11,2,2,2
5322,FT,11,11,11,11,11,11,11,2,2,2
5323,FT,10,10,10,10,10,10,10,1,2,1
5324,FT,10,11,11,11,11,11,10,2,1,2
5325,FT,11,11,11,10,10,10,11,1,2,1
5326,FT,10,10,10,10,10,10,10,1,1,1
5327,FT,10,10,10,10,10,10,10,0,0,0
5328,FT,10,10,10,10,10,10,10,1,0,1
5329,FT,11,11,11,11,11,11,11,3,3,3
5330,FT,11,11,11,11,11,11,10,2,2,2
5331,FT,10,10,10,10,10,10,10,1,1,1
5332,FT,11,11,11,11,11,11,11,2,2,2
5333,FT,10,10,10,10,10,10,10,2,2,2
5334,FT,11,11,10,10,10,10,10,1,1,1
5335,FT,11,11,11,11,11,11,10,2,1,2
5336,FT,10,10,11,10,11,11,11,2,2,2
5337,FT,11,11,11,11,11,11,11,2,2,2
5338,FT,11,11,10,11,11,11,11,2,1,2
5339,FT,10,10,10,10,10,10,10,1,1,1
5340,FT,10,11,11,11,11,11,11,2,2,2
5341,FT,11,10,11,10,10,10,10,1,1,1
5342,FT,10,11,11,11,11,11,11,1,1,1
5343,FT,11,11,11,11,11,11,11,2,2,2
5344,FT,10,10,10,10,10,10,10,1,1,1
5345,FT,10,11,10,10,11,11,10,2,2,2
5346,FT,10,10,10,10,10,10,10,1,1,1
5347,FT,11,11,11,11,11,11,11,3,1,2
5348,FT,11,10,11,11,11,10,10,1,3,1
