,Application,variable,Perf_node01_power_energy_pkg_,a,Perf_node01_power_energy_ram_,b,Perf_node01_power_energy_total_,c
2921,CG,102,2,1,2,2,2,1
2922,CG,111,2,2,1,2,1,2
2923,CG,88,1,2,2,1,2,1
2924,CG,103,2,1,2,2,2,2
2925,CG,120,2,2,1,2,2,2
2926,CG,15,1,2,1,1,1,2
2927,CG,96,2,1,2,1,2,1
2928,CG,127,1,2,2,2,1,2
2929,CG,102,2,1,2,2,2,1
2930,CG,63,1,2,1,2,1,2
2931,CG,96,2,1,2,1,2,1
2932,CG,6,1,2,1,2,1,2
2933,CG,127,2,1,2,1,2,1
2934,CG,103,2,2,2,2,2,2
2935,CG,99,1,2,1,2,1,2
2936,CG,126,1,1,2,1,1,1
2937,CG,127,2,1,1,2,2,1
2938,CG,6,1,2,2,1,1,2
2939,CG,96,1,1,2,2,2,1
2940,CG,31,1,1,1,2,1,2
2941,CG,127,2,1,2,1,2,1
2942,CG,103,2,2,1,2,1,2
2943,CG,127,2,2,2,1,2,1
2944,CG,6,1,2,1,2,1,2
2945,CG,101,2,1,1,1,2,1
2946,CG,30,1,2,2,1,1,2
2947,CG,96,2,1,2,2,2,1
2948,CG,14,1,2,1,2,1,2
2949,CG,127,1,1,2,1,1,1
2950,CG,127,2,1,1,2,2,1
2951,CG,5,1,2,2,1,1,2
2952,CG,2,1,1,1,2,1,1
2953,CG,127,2,1,1,1,2,1
2954,CG,31,1,2,1,1,1,2
2955,CG,64,2,1,1,1,1,1
2956,CG,30,1,2,0,1,1,1
2957,CG,127,2,1,3,0,2,1
2958,CG,0,2,2,1,3,2,2
2959,CG,127,2,2,2,1,2,2
2960,CG,6,1,2,2,2,1,2
2961,CG,127,2,1,1,2,2,1
2962,CG,30,1,2,0,1,1,2
2963,CG,96,2,1,3,0,2,1
2964,CG,63,2,2,1,3,1,2
2965,CG,127,1,2,2,1,1,1
2966,CG,126,2,1,1,2,2,1
2967,CG,123,2,2,0,1,1,2
2968,CG,6,1,2,2,0,1,1
2969,CG,115,2,1,2,2,2,1
2970,CG,94,1,2,2,2,1,2
2971,CG,1,1,1,1,2,1,1
2972,CG,14,1,1,1,1,1,1
2973,CG,127,2,1,1,1,2,1
2974,CG,127,2,2,2,1,2,2
2975,CG,121,2,2,2,2,2,2
2976,CG,14,1,2,2,2,1,2
2977,CG,127,2,1,2,2,2,1
2978,CG,14,1,2,1,2,1,2
2979,CG,96,1,1,1,1,1,1
2980,CG,6,1,1,2,1,2,1
2981,CG,127,2,1,1,2,2,2
2982,CG,39,2,2,1,1,2,2
2983,CG,121,2,2,2,1,2,2
2984,CG,126,1,2,1,2,1,2
2985,CG,1,2,1,2,1,2,1
2986,CG,127,1,2,1,2,1,2
2987,CG,0,2,1,2,1,2,1
2988,CG,14,1,2,1,2,1,2
2989,CG,127,2,1,2,1,2,1
2990,CG,127,2,2,1,2,2,2
2991,CG,7,1,2,2,1,1,2
2992,CG,64,1,1,1,2,1,1
2993,CG,127,2,1,0,1,1,1
2994,CG,31,1,2,3,0,2,1
2995,CG,64,2,1,2,3,2,2
2996,CG,94,1,2,1,2,1,2
2997,CG,127,2,1,1,1,1,1
2998,CG,70,2,2,3,1,2,1
2999,CG,125,1,2,1,3,1,2
3000,CG,98,1,1,1,1,1,1
3001,CG,95,2,1,2,1,2,1
3002,CG,30,1,2,1,2,1,2
3003,CG,96,1,1,1,1,1,1
3004,CG,94,2,1,3,1,2,1
3005,CG,127,1,2,2,3,2,2
3006,CG,127,2,1,2,2,2,2
3007,CG,125,2,2,1,2,1,2
3008,CG,6,1,2,0,1,1,1
3009,CG,127,2,1,3,0,2,1
3010,CG,94,1,2,1,3,1,2
3011,CG,65,1,1,2,1,2,1
3012,CG,28,1,1,2,2,2,2
3013,CG,127,2,1,1,2,1,2
3014,CG,103,2,2,2,1,2,1
3015,CG,123,2,2,1,2,1,2
3016,CG,46,1,2,0,1,1,1
3017,CG,63,2,1,1,0,1,1
3018,CG,6,1,2,3,1,2,1
3019,CG,96,2,1,1,3,2,2
3020,CG,30,1,2,2,1,1,2
3021,CG,127,2,1,2,2,2,1
3022,CG,63,2,2,1,2,2,2
3023,CG,125,1,2,2,1,2,2
3024,CG,126,1,1,1,2,1,2
3025,CG,101,2,1,1,1,2,1
3026,CG,30,1,2,1,1,1,2
3027,CG,32,2,1,2,1,2,1
3028,CG,31,1,2,1,2,1,2
3029,CG,127,1,1,0,1,1,1
3030,CG,127,2,1,3,0,2,1
3031,CG,2,1,2,1,3,1,2
3032,CG,125,1,1,2,1,1,1
3033,CG,71,2,1,2,2,2,1
3034,CG,94,1,2,0,2,1,2
3035,CG,96,1,1,0,0,1,1
3036,CG,94,2,1,3,0,2,1
3037,CG,127,2,2,2,3,2,2
3038,CG,2,2,2,1,2,2,2
3039,CG,127,2,2,2,1,2,2
3040,CG,6,1,2,1,2,1,2
3041,CG,69,2,1,2,1,2,1
3042,CG,94,1,2,1,2,1,2
3043,CG,96,2,1,1,1,2,1
3044,CG,94,2,2,1,1,1,2
3045,CG,127,1,2,2,1,2,1
3046,CG,126,2,1,1,2,2,2
3047,CG,127,2,2,2,1,2,2
3048,CG,6,1,2,1,2,1,2
3049,CG,125,2,1,1,1,2,1
3050,CG,30,1,2,2,1,1,2
3051,CG,96,2,1,1,2,2,1
3052,CG,30,1,2,1,1,1,2
3053,CG,127,2,1,2,1,2,1
3054,CG,127,1,2,2,2,2,2
3055,CG,127,2,1,1,2,2,2
3056,CG,30,1,2,1,1,1,2
3057,CG,33,2,1,2,1,2,1
3058,CG,31,1,2,1,2,1,2
3059,CG,96,2,1,2,1,2,1
3060,CG,78,1,2,1,2,1,2
3061,CG,63,2,1,2,1,2,1
3062,CG,126,2,2,1,2,1,2
3063,CG,127,2,2,1,1,1,1
3064,CG,0,1,2,1,1,1,1
3065,CG,127,2,1,3,1,2,1
3066,CG,30,1,2,1,3,1,2
3067,CG,96,2,1,2,1,2,1
3068,CG,6,1,2,1,2,1,2
3069,CG,127,2,1,2,1,2,1
3070,CG,95,1,2,1,2,1,2
3071,CG,98,1,1,1,1,1,1
3072,CG,33,1,1,0,1,1,1
3073,CG,126,2,1,3,0,2,1
3074,CG,97,1,2,1,3,1,2
3075,CG,14,1,1,2,1,1,1
3076,CG,123,2,1,1,2,2,1
3077,CG,14,1,2,1,1,1,2
3078,CG,64,1,1,1,1,1,1
3079,CG,14,1,1,1,1,1,1
3080,CG,127,2,1,2,1,2,1
3081,CG,71,1,2,1,2,1,2
3082,CG,126,2,1,1,1,2,1
3083,CG,123,1,2,2,1,1,2
3084,CG,102,2,1,2,2,2,1
3085,CG,79,1,2,1,2,1,2
3086,CG,96,2,1,2,1,2,1
3087,CG,14,1,2,1,2,1,2
3088,CG,127,2,1,1,1,1,1
3089,CG,31,2,2,2,1,2,1
3090,CG,68,2,2,2,2,2,2
3091,CG,127,1,2,2,2,2,2
3092,CG,103,2,1,1,2,2,2
3093,CG,103,2,2,2,1,2,2
3094,CG,94,1,2,1,2,1,2
3095,CG,103,2,1,1,1,2,1
3096,CG,94,1,2,2,1,1,2
3097,CG,2,1,1,2,2,1,1
3098,CG,0,1,1,1,2,1,1
3099,CG,127,2,1,2,1,2,1
3100,CG,4,2,2,1,2,2,2
3101,CG,127,2,2,1,1,1,2
3102,CG,70,1,2,2,1,2,1
3103,CG,35,2,1,1,2,2,2
3104,CG,30,1,2,1,1,1,2
3105,CG,64,2,1,2,1,2,1
3106,CG,94,1,2,1,2,1,2
3107,CG,127,1,1,2,1,2,1
3108,CG,127,2,1,1,2,2,2
3109,CG,65,1,2,1,1,1,2
3110,CG,64,1,1,2,1,2,1
3111,CG,127,2,1,2,2,2,2
3112,CG,7,1,2,1,2,1,2
3113,CG,112,1,1,1,1,1,1
3114,CG,7,1,1,1,1,1,1
3115,CG,127,2,1,2,1,2,1
3116,CG,31,1,2,1,2,1,2
3117,CG,0,1,1,0,1,1,1
3118,CG,127,2,1,3,0,2,1
3119,CG,102,2,2,2,3,2,2
3120,CG,61,2,2,2,2,2,2
3121,CG,70,1,2,1,2,1,2
3122,CG,127,2,1,2,1,2,1
3123,CG,30,1,2,2,2,2,2
3124,CG,96,2,1,1,2,2,2
3125,CG,7,1,2,1,1,1,2
3126,CG,127,2,1,2,1,2,1
3127,CG,7,1,2,2,2,1,2
3128,CG,64,2,1,1,2,1,1
3129,CG,127,1,2,2,1,1,1
3130,CG,66,2,1,2,2,2,1
3131,CG,127,2,2,1,2,2,2
3132,CG,49,1,2,2,1,1,2
3133,CG,70,2,1,1,2,2,1
3134,CG,127,2,2,2,1,2,2
3135,CG,15,1,2,1,2,1,2
3136,CG,64,1,1,1,1,1,1
3137,CG,127,1,1,2,1,2,1
3138,CG,63,2,1,1,2,2,2
3139,CG,125,2,2,2,1,2,2
3140,CG,126,1,2,2,2,1,2
3141,CG,65,2,1,1,2,1,1
3142,CG,95,1,2,2,1,1,1
3143,CG,96,1,1,1,2,1,1
3144,CG,14,2,1,2,1,2,1
3145,CG,127,2,2,2,2,2,2
3146,CG,31,1,2,1,2,1,2
3147,CG,64,1,1,2,1,2,1
3148,CG,127,1,1,2,2,2,2
3149,CG,102,2,1,1,2,2,2
3150,CG,127,2,2,1,1,2,2
3151,CG,94,1,2,1,1,1,2
3152,CG,99,2,1,2,1,2,1
3153,CG,30,1,2,2,2,1,2
3154,CG,99,2,1,1,2,2,1
3155,CG,28,1,2,1,1,1,2
3156,CG,63,1,1,2,1,1,1
3157,CG,102,2,1,1,2,2,1
3158,CG,127,2,2,1,1,2,2
3159,CG,6,1,2,2,1,2,2
3160,CG,121,2,1,1,2,1,2
3161,CG,7,1,2,2,1,1,1
3162,CG,112,1,1,2,2,1,1
3163,CG,79,2,1,1,2,2,1
3164,CG,126,2,2,2,1,2,2
3165,CG,7,1,2,1,2,1,2
3166,CG,96,1,1,1,1,1,1
3167,CG,63,1,1,2,1,1,1
3168,CG,63,2,1,2,2,2,1
3169,CG,125,1,2,1,2,1,2
3170,CG,70,1,1,2,1,1,1
3171,CG,127,2,1,1,2,2,1
3172,CG,14,1,2,1,1,1,2
3173,CG,112,2,1,2,1,2,1
3174,CG,3,1,2,1,2,1,2
3175,CG,126,2,1,1,1,2,1
3176,CG,127,2,2,2,1,2,2
3177,CG,0,1,2,1,2,1,2
3178,CG,102,1,1,1,1,1,1
3179,CG,127,2,1,2,1,2,1
3180,CG,64,1,2,1,2,1,2
3181,CG,66,1,1,0,1,1,1
3182,CG,101,2,1,3,0,2,1
3183,CG,31,1,2,1,3,1,2
3184,CG,96,2,1,0,1,1,1
3185,CG,14,2,2,3,0,2,1
3186,CG,127,2,2,2,3,2,2
3187,CG,63,1,2,1,2,1,2
3188,CG,64,2,1,2,1,2,1
3189,CG,111,1,2,1,2,1,2
3190,CG,38,2,1,1,1,2,1
3191,CG,127,2,2,1,1,2,2
3192,CG,16,1,2,2,1,1,2
3193,CG,103,2,1,1,2,2,1
3194,CG,126,2,2,2,1,2,2
3195,CG,3,1,2,1,2,1,2
3196,CG,126,2,1,2,1,2,1
3197,CG,31,1,2,2,2,1,2
3198,CG,0,1,1,1,2,1,1
3199,CG,127,2,1,2,1,2,1
3200,CG,1,1,2,1,2,1,2
3201,CG,98,2,1,1,1,2,1
3202,CG,127,2,2,2,1,2,2
3203,CG,1,1,2,1,2,1,2
3204,CG,62,2,1,1,1,1,1
3205,CG,78,1,2,2,1,2,1
3206,CG,112,1,1,1,2,1,2
3207,CG,6,1,1,1,1,1,1
3208,CG,127,2,1,1,1,2,1
3209,CG,31,1,2,2,1,2,2
3210,CG,100,2,1,1,2,2,2
3211,CG,127,2,2,2,1,2,2
3212,CG,96,1,2,1,2,1,2
3213,CG,15,1,1,1,1,1,1
3214,CG,96,2,1,2,1,2,1
3215,CG,31,1,2,2,2,1,2
3216,CG,127,1,1,1,2,1,1
3217,CG,127,2,1,2,1,2,1
3218,CG,33,1,2,2,2,2,2
3219,CG,6,1,1,1,2,1,2
3220,CG,127,2,1,2,1,2,1
3221,CG,0,1,2,0,2,1,2
3222,CG,96,2,1,3,0,2,1
3223,CG,15,1,2,1,3,1,2
3224,CG,127,2,1,1,1,2,1
3225,CG,127,2,2,2,1,2,2
3226,CG,0,1,2,1,2,1,2
3227,CG,32,1,1,0,1,1,1
3228,CG,127,2,1,2,0,2,1
3229,CG,3,1,2,3,2,2,2
3230,CG,14,1,1,1,3,1,2
3231,CG,127,2,1,0,1,1,1
3232,CG,1,1,2,3,0,2,1
3233,CG,56,1,1,2,3,2,2
3234,CG,71,2,1,2,2,2,2
3235,CG,97,2,2,2,2,2,2
3236,CG,63,1,2,1,2,1,2
3237,CG,0,1,1,2,1,1,1
3238,CG,127,1,1,1,2,1,1
3239,CG,126,2,1,2,1,2,1
3240,CG,111,2,2,2,2,2,2
3241,CG,28,1,2,1,2,1,2
3242,CG,111,2,1,0,1,1,1
3243,CG,126,2,2,3,0,2,1
3244,CG,1,1,2,1,3,1,2
3245,CG,0,2,1,3,1,2,1
3246,CG,127,2,2,2,3,2,2
3247,CG,34,2,2,1,2,1,2
3248,CG,123,2,2,2,1,2,1
3249,CG,78,1,2,1,2,1,2
3250,CG,127,2,1,2,1,2,1
3251,CG,60,1,2,2,2,1,2
3252,CG,65,1,1,1,2,1,1
3253,CG,4,1,1,2,1,1,1
3254,CG,127,2,1,2,2,2,1
3255,CG,1,1,2,1,2,1,2
3256,CG,0,1,1,2,1,1,1
3257,CG,127,2,1,2,2,2,1
3258,CG,1,1,2,1,2,1,2
3259,CG,116,2,1,2,1,2,1
3260,CG,30,1,2,2,2,1,2
3261,CG,103,2,1,2,2,2,1
3262,CG,126,1,2,2,2,1,2
3263,CG,67,1,1,1,2,1,1
3264,CG,16,1,1,1,1,1,1
3265,CG,127,1,1,2,1,1,1
3266,CG,126,2,1,1,2,2,1
3267,CG,121,1,2,2,1,2,2
3268,CG,70,1,1,2,2,1,2
3269,CG,123,2,1,2,2,2,1
3270,CG,7,1,2,1,2,1,2
3271,CG,96,2,1,2,1,2,1
3272,CG,95,1,2,1,2,1,2
3273,CG,127,1,1,2,1,2,1
3274,CG,103,2,1,1,2,2,2
3275,CG,125,2,2,1,1,2,2
3276,CG,70,1,2,2,1,1,2
3277,CG,127,2,1,2,2,2,1
3278,CG,15,1,2,1,2,1,2
3279,CG,96,2,1,2,1,2,1
3280,CG,127,2,2,1,2,2,2
3281,CG,127,2,2,2,1,2,2
3282,CG,14,1,2,1,2,1,2
3283,CG,126,2,1,2,1,2,1
3284,CG,0,1,2,1,2,1,2
3285,CG,36,2,1,1,1,1,1
3286,CG,125,2,2,2,1,2,1
3287,CG,98,1,2,2,2,1,2
3288,CG,101,2,1,1,2,2,1
3289,CG,127,2,2,2,1,2,2
3290,CG,0,1,2,2,2,1,2
3291,CG,14,1,1,1,2,1,1
3292,CG,127,2,1,2,1,2,1
3293,CG,35,2,2,1,2,1,2
3294,CG,33,2,2,1,1,1,1
3295,CG,126,1,2,2,1,2,1
3296,CG,127,2,1,2,2,2,2
3297,CG,2,1,2,1,2,1,2
3298,CG,96,2,1,1,1,2,1
3299,CG,15,1,2,1,1,1,2
3300,CG,127,2,1,2,1,2,1
3301,CG,95,2,2,2,2,2,2
3302,CG,96,1,2,1,2,1,2
3303,CG,127,2,1,2,1,2,1
3304,CG,3,1,2,2,2,2,2
3305,CG,32,1,1,1,2,1,2
3306,CG,126,2,1,1,1,2,1
3307,CG,1,1,2,2,1,2,2
3308,CG,30,1,1,1,2,1,2
3309,CG,125,2,1,2,1,2,1
3310,CG,0,1,2,1,2,1,2
3311,CG,127,2,1,2,1,2,1
3312,CG,127,2,2,1,2,1,2
3313,CG,0,1,2,1,1,1,1
3314,CG,127,1,1,2,1,2,1
3315,CG,98,2,1,1,2,2,2
3316,CG,111,2,2,2,1,2,2
3317,CG,24,1,2,2,2,1,2
3318,CG,103,2,1,2,2,2,1
3319,CG,62,1,2,0,2,1,2
3320,CG,64,2,1,2,0,2,1
3321,CG,126,2,2,0,2,1,2
3322,CG,127,2,2,3,0,2,1
3323,CG,37,2,2,1,3,1,2
3324,CG,66,1,2,0,1,1,1
3325,CG,126,1,1,3,0,2,1
3326,CG,102,2,1,2,3,2,2
3327,CG,95,2,2,1,2,1,2
3328,CG,48,1,2,1,1,1,1
3329,CG,127,2,1,2,1,2,1
3330,CG,1,1,2,1,2,1,2
3331,CG,64,1,1,0,1,1,1
3332,CG,126,2,1,3,0,2,1
3333,CG,5,1,2,2,3,1,2
3334,CG,98,2,1,1,2,1,1
3335,CG,126,2,2,2,1,2,1
3336,CG,1,1,2,2,2,1,2
3337,CG,98,2,1,1,2,1,1
3338,CG,15,2,2,2,1,2,1
3339,CG,60,1,2,1,2,1,2
3340,CG,71,2,1,2,1,2,1
3341,CG,127,2,2,2,2,2,2
3342,CG,7,1,2,0,2,1,2
3343,CG,0,2,1,3,0,2,1
3344,CG,127,2,2,3,3,2,2
3345,CG,37,2,2,2,3,2,2
3346,CG,127,2,2,2,2,2,2
3347,CG,6,1,2,1,2,1,2
3348,CG,125,2,1,2,1,2,1
3349,CG,30,1,2,1,2,1,2
3350,CG,96,2,1,2,1,2,1
3351,CG,31,1,2,1,2,1,2
3352,CG,127,2,1,1,1,2,1
3353,CG,7,1,2,2,1,1,2
3354,CG,0,1,1,1,2,1,1
3355,CG,127,2,1,2,1,2,1
3356,CG,0,1,2,2,2,1,2
3357,CG,2,1,1,1,2,1,1
3358,CG,126,2,1,1,1,2,1
3359,CG,1,2,2,1,1,2,2
3360,CG,30,1,2,1,1,1,2
3361,CG,96,2,1,0,1,1,1
3362,CG,6,1,2,1,0,1,1
3363,CG,127,2,1,3,1,2,1
3364,CG,102,2,2,2,3,2,2
3365,CG,121,2,2,1,2,2,2
3366,CG,6,1,2,1,1,1,2
3367,CG,127,2,1,1,1,2,1
3368,CG,8,1,2,2,1,1,2
3369,CG,97,2,1,1,2,2,1
3370,CG,30,1,2,1,1,1,2
3371,CG,127,1,1,1,1,1,1
3372,CG,127,2,1,2,1,2,1
3373,CG,127,2,2,2,2,2,2
3374,CG,6,1,2,1,2,1,2
3375,CG,127,2,1,2,1,2,1
3376,CG,3,1,2,1,2,1,2
3377,CG,96,2,1,2,1,2,1
3378,CG,127,2,2,2,2,2,2
3379,CG,0,1,2,1,2,1,2
3380,CG,15,1,1,1,1,1,1
3381,CG,126,2,1,1,1,2,1
3382,CG,1,1,2,2,1,1,2
3383,CG,96,2,1,1,2,1,1
3384,CG,127,2,2,0,1,1,1
3385,CG,38,1,2,3,0,2,1
3386,CG,101,2,1,1,3,1,2
3387,CG,30,1,2,2,1,1,1
3388,CG,96,2,1,2,2,2,1
3389,CG,14,1,2,1,2,1,2
3390,CG,127,2,1,2,1,2,1
3391,CG,103,2,2,1,2,2,2
3392,CG,59,2,2,2,1,2,2
3393,CG,14,1,2,1,2,1,2
3394,CG,117,2,1,2,1,2,1
3395,CG,14,1,2,1,2,1,2
3396,CG,96,2,1,1,1,2,1
3397,CG,63,1,2,2,1,1,2
3398,CG,127,1,1,1,2,1,1
3399,CG,127,2,1,1,1,2,1
3400,CG,96,1,2,2,1,1,2
3401,CG,127,2,1,1,2,1,1
3402,CG,0,1,2,2,1,2,1
3403,CG,103,2,1,1,2,1,2
3404,CG,127,2,2,2,1,2,1
3405,CG,1,1,2,0,2,1,2
3406,CG,0,1,1,3,0,2,1
3407,CG,32,2,1,2,3,2,2
3408,CG,10,1,2,0,2,1,2
3409,CG,127,2,1,3,0,2,1
3410,CG,127,2,2,1,3,2,2
3411,CG,0,1,2,1,1,1,2
3412,CG,126,1,1,2,1,2,1
3413,CG,127,2,1,1,2,1,2
3414,CG,30,1,2,2,1,1,1
3415,CG,96,2,1,2,2,2,1
3416,CG,94,1,2,1,2,1,2
3417,CG,127,2,1,2,1,2,1
3418,CG,38,2,2,1,2,1,2
3419,CG,127,2,2,2,1,2,1
3420,CG,6,1,2,1,2,1,2
3421,CG,127,2,1,2,1,2,1
3422,CG,4,1,2,1,2,1,2
3423,CG,96,1,1,1,1,1,1
3424,CG,126,2,1,2,1,2,1
3425,CG,127,1,2,2,2,1,2
3426,CG,36,1,1,1,2,1,1
3427,CG,127,2,1,2,1,2,1
3428,CG,0,1,2,1,2,1,2
3429,CG,96,2,1,2,1,2,1
3430,CG,127,2,2,2,2,2,2
3431,CG,0,1,2,1,2,1,2
3432,CG,127,2,1,2,1,2,1
3433,CG,30,1,2,1,2,1,2
3434,CG,96,2,1,1,1,1,1
3435,CG,14,1,2,1,1,1,1
3436,CG,127,2,1,2,1,2,1
3437,CG,102,2,2,1,2,2,2
3438,CG,121,2,2,1,1,1,2
3439,CG,14,1,2,2,1,1,1
3440,CG,125,2,1,2,2,2,1
3441,CG,30,1,2,0,2,1,2
3442,CG,96,2,1,3,0,2,1
3443,CG,14,1,2,1,3,1,2
3444,CG,127,2,1,2,1,2,1
3445,CG,103,2,2,1,2,2,2
3446,CG,113,2,2,2,1,2,2
3447,CG,126,1,2,2,2,2,2
3448,CG,95,2,1,1,2,2,2
3449,CG,92,1,2,1,1,1,2
3450,CG,119,2,1,2,1,2,1
3451,CG,0,1,2,2,2,1,2
3452,CG,126,2,1,2,2,2,1
3453,CG,127,2,2,1,2,2,2
3454,CG,1,1,2,2,1,1,2
3455,CG,0,1,1,1,2,1,1
3456,CG,127,2,1,1,1,2,1
3457,CG,121,1,2,1,1,1,2
3458,CG,70,1,1,3,1,2,1
3459,CG,1,2,1,1,3,1,2
3460,CG,94,1,2,2,1,2,1
3461,CG,96,2,1,1,2,1,2
3462,CG,31,2,2,2,1,2,1
3463,CG,127,1,2,1,2,1,2
3464,CG,127,2,1,3,1,2,1
3465,CG,127,2,2,1,3,1,2
3466,CG,33,1,2,1,1,1,1
3467,CG,126,2,1,2,1,2,1
3468,CG,79,1,2,2,2,1,2
3469,CG,96,1,1,2,2,1,1
3470,CG,15,2,1,1,2,1,1
3471,CG,127,2,2,1,1,2,1
3472,CG,63,1,2,1,1,1,2
3473,CG,126,2,1,2,1,2,1
3474,CG,7,1,2,2,2,1,2
3475,CG,0,1,1,1,2,1,1
3476,CG,127,2,1,2,1,2,1
3477,CG,9,1,2,1,2,1,2
3478,CG,96,2,1,1,1,2,1
3479,CG,127,2,2,1,1,1,2
3480,CG,0,1,2,2,1,1,1
3481,CG,14,1,1,1,2,1,1
3482,CG,127,2,1,2,1,2,1
3483,CG,39,1,2,1,2,1,2
3484,CG,120,2,1,0,1,1,1
3485,CG,6,1,2,3,0,2,1
3486,CG,119,2,1,2,3,2,2
3487,CG,94,1,2,1,2,1,2
3488,CG,96,2,1,2,1,2,1
3489,CG,127,1,2,1,2,1,2
3490,CG,127,1,1,2,1,1,1
3491,CG,118,2,1,1,2,2,1
3492,CG,1,1,2,1,1,1,2
3493,CG,112,2,1,2,1,2,1
3494,CG,95,1,2,2,2,1,2
3495,CG,96,1,1,1,2,1,1
3496,CG,14,1,1,1,1,1,1
3497,CG,127,2,1,1,1,2,1
3498,CG,127,2,2,2,1,2,2
3499,CG,127,2,2,2,2,2,2
3500,CG,1,1,2,1,2,1,2
3501,CG,0,1,1,1,1,1,1
3502,CG,127,2,1,1,1,2,1
3503,CG,5,1,2,3,1,1,2
3504,CG,96,2,1,1,3,2,1
3505,CG,30,1,2,1,1,1,2
3506,CG,64,1,1,1,1,1,1
3507,CG,31,1,1,2,1,1,1
3508,CG,127,2,1,1,2,1,1
3509,CG,38,2,2,3,1,2,1
3510,CG,127,2,2,1,3,1,2
3511,CG,70,1,2,2,1,1,1
3512,CG,97,2,1,1,2,2,1
3513,CG,14,1,2,0,1,1,2
3514,CG,96,2,1,3,0,2,1
3515,CG,71,1,2,2,3,1,2
3516,CG,127,2,1,2,2,2,1
3517,CG,67,1,2,2,2,1,2
3518,CG,64,1,1,2,2,1,1
3519,CG,127,1,1,1,2,1,1
3520,CG,127,2,1,1,1,2,1
3521,CG,3,1,2,1,1,1,2
3522,CG,96,2,1,2,1,2,1
3523,CG,31,1,2,0,2,1,2
3524,CG,127,2,1,3,0,2,1
3525,CG,127,2,2,2,3,2,2
3526,CG,0,1,2,1,2,1,2
3527,CG,125,1,1,0,1,1,1
3528,CG,126,2,1,3,0,2,1
3529,CG,5,1,2,3,3,2,2
3530,CG,2,1,1,1,3,1,2
3531,CG,127,2,1,1,1,2,1
3532,CG,2,1,2,1,1,1,2
3533,CG,96,2,1,3,1,2,1
3534,CG,15,1,2,1,3,1,2
3535,CG,127,1,1,2,1,2,1
3536,CG,127,2,1,1,2,2,2
3537,CG,69,2,2,2,1,2,2
3538,CG,2,1,2,2,2,1,2
3539,CG,127,2,1,1,2,2,1
3540,CG,31,1,2,2,1,1,2
3541,CG,64,1,1,2,2,1,1
3542,CG,126,2,1,2,2,2,1
3543,CG,127,1,2,1,2,1,2
3544,CG,36,2,1,2,1,2,1
3545,CG,127,1,2,0,2,1,2
3546,CG,114,2,1,3,0,2,1
3547,CG,111,2,2,2,3,2,2
3548,CG,62,2,2,2,2,2,2
3549,CG,97,1,2,1,2,1,2
3550,CG,0,1,1,1,1,1,1
3551,CG,127,2,1,2,1,2,1
3552,CG,15,1,2,1,2,1,2
3553,CG,64,2,1,2,1,2,1
3554,CG,127,2,2,2,2,2,2
3555,CG,0,1,2,1,2,1,2
3556,CG,127,2,1,2,1,2,1
3557,CG,78,1,2,1,2,1,2
3558,CG,115,2,1,2,1,2,1
3559,CG,126,2,2,1,2,1,2
3560,CG,3,1,2,2,1,1,1
3561,CG,0,1,1,2,2,2,1
3562,CG,127,2,1,2,2,2,2
3563,CG,94,2,2,1,2,2,2
3564,CG,123,2,2,2,1,2,2
3565,CG,70,1,2,1,2,1,2
3566,CG,127,2,1,1,1,2,1
3567,CG,15,1,2,1,1,1,2
3568,CG,96,2,1,2,1,2,1
3569,CG,30,1,2,2,2,2,2
3570,CG,127,2,1,2,2,2,2
3571,CG,39,2,2,1,2,1,2
3572,CG,126,2,2,1,1,2,1
3573,CG,70,1,2,2,1,1,2
3574,CG,127,2,1,1,2,2,1
3575,CG,3,1,2,1,1,1,2
3576,CG,112,1,1,2,1,1,1
3577,CG,127,2,1,2,2,2,1
3578,CG,1,1,2,2,2,1,2
3579,CG,126,1,1,1,2,1,1
3580,CG,127,2,1,0,1,1,1
3581,CG,0,1,2,3,0,2,1
3582,CG,102,2,1,2,3,2,2
3583,CG,127,2,2,1,2,2,2
3584,CG,14,1,2,1,1,1,2
3585,CG,117,2,1,2,1,2,1
3586,CG,30,1,2,1,2,1,2
3587,CG,64,1,1,1,1,1,1
3588,CG,0,2,1,1,1,2,1
3589,CG,33,0,2,0,1,0,2
3590,CG,0,2,0,0,0,1,0
