,Application,variable,Perf_node01_power_energy_pkg_,a,Perf_node01_power_energy_ram_,b,Perf_node01_power_energy_total_,c
5162,FT,122,2,1,1,1,2,1
5163,FT,6,1,2,2,1,1,2
5164,FT,36,2,1,1,2,1,1
5165,FT,126,2,2,1,1,2,1
5166,FT,7,1,2,2,1,1,2
5167,FT,4,1,1,2,2,2,1
5168,FT,127,2,1,2,2,2,2
5169,FT,0,1,2,1,2,1,2
5170,FT,0,1,1,1,1,1,1
5171,FT,127,3,1,1,1,2,1
5172,FT,25,1,3,3,1,1,2
5173,FT,64,1,1,2,3,1,1
5174,FT,90,1,1,1,2,1,1
5175,FT,127,2,1,2,1,2,1
5176,FT,121,1,2,1,2,1,2
5177,FT,71,1,1,1,1,1,1
5178,FT,0,1,1,2,1,1,1
5179,FT,62,1,1,2,2,2,1
5180,FT,0,0,1,1,2,0,2
5181,FT,0,0,0,0,1,0,0
5182,FT,127,3,0,3,0,3,0
5183,FT,9,2,3,3,3,2,3
5184,FT,68,1,2,2,3,1,2
5185,FT,126,2,1,1,2,2,1
5186,FT,127,2,2,2,1,2,2
5187,FT,0,1,2,1,2,1,2
5188,FT,63,2,1,2,1,2,1
5189,FT,15,1,2,1,2,1,2
5190,FT,127,2,1,2,1,2,1
5191,FT,127,2,2,2,2,2,2
5192,FT,2,1,2,1,2,1,2
5193,FT,111,2,1,1,1,2,1
5194,FT,127,2,2,2,1,2,2
5195,FT,63,2,2,2,2,2,2
5196,FT,32,1,2,1,2,1,2
5197,FT,67,1,1,2,1,1,1
5198,FT,57,2,1,2,2,2,1
5199,FT,0,1,2,1,2,1,2
5200,FT,103,2,1,1,1,2,1
5201,FT,24,1,2,3,1,1,2
5202,FT,64,1,1,2,3,1,1
5203,FT,109,2,1,2,2,2,1
5204,FT,32,1,2,2,2,1,2
5205,FT,62,1,1,1,2,1,1
5206,FT,126,1,1,2,1,1,1
5207,FT,68,2,1,2,2,2,1
5208,FT,6,1,2,1,2,1,2
5209,FT,0,1,1,1,1,1,1
5210,FT,0,0,1,0,1,0,1
5211,FT,127,3,0,3,0,3,0
5212,FT,31,1,3,3,3,1,3
5213,FT,32,2,1,2,3,2,1
5214,FT,63,2,2,2,2,2,2
5215,FT,127,2,2,1,2,2,2
5216,FT,64,1,2,1,1,1,2
5217,FT,62,1,1,1,1,1,1
5218,FT,127,2,1,2,1,2,1
5219,FT,127,2,2,1,2,2,2
5220,FT,15,1,2,1,1,1,2
5221,FT,98,1,1,2,1,1,1
5222,FT,5,1,1,1,2,1,1
5223,FT,96,1,1,1,1,1,1
5224,FT,127,2,1,1,1,2,1
5225,FT,127,2,2,2,1,2,2
5226,FT,64,1,2,1,2,1,2
5227,FT,30,2,1,1,1,1,1
5228,FT,3,1,2,2,1,1,1
5229,FT,0,0,1,0,2,0,1
5230,FT,127,3,0,3,0,3,0
5231,FT,3,1,3,3,3,1,3
5232,FT,46,2,1,2,3,2,1
5233,FT,64,1,2,1,2,1,2
5234,FT,7,1,1,1,1,1,1
5235,FT,66,1,1,2,1,2,1
5236,FT,127,2,1,1,2,2,2
5237,FT,1,1,2,2,1,1,2
5238,FT,0,1,1,1,2,1,1
5239,FT,0,0,1,0,1,0,1
5240,FT,64,1,0,0,0,1,0
5241,FT,127,3,1,3,0,3,1
5242,FT,15,2,3,2,3,2,3
5243,FT,127,2,2,2,2,2,2
5244,FT,1,1,2,1,2,1,2
5245,FT,124,2,1,2,1,2,1
5246,FT,39,1,2,2,2,2,2
5247,FT,62,2,1,2,2,2,2
5248,FT,57,2,2,1,2,1,2
5249,FT,127,2,2,1,1,2,1
5250,FT,0,1,2,1,1,1,2
5251,FT,126,2,1,2,1,2,1
5252,FT,7,1,2,1,2,1,2
5253,FT,48,2,1,2,1,2,1
5254,FT,127,1,2,2,2,2,2
5255,FT,64,1,1,1,2,1,2
5256,FT,63,2,1,2,1,2,1
5257,FT,95,1,2,1,2,1,2
5258,FT,0,1,1,1,1,1,1
5259,FT,127,2,1,1,1,2,1
5260,FT,29,1,2,3,1,1,2
5261,FT,96,1,1,2,3,1,1
5262,FT,59,2,1,1,2,2,1
5263,FT,6,1,2,1,1,1,2
5264,FT,0,2,1,2,1,2,1
5265,FT,126,2,2,2,2,2,2
5266,FT,71,1,2,1,2,1,2
5267,FT,0,1,1,2,1,1,1
5268,FT,0,0,1,1,2,1,1
5269,FT,0,0,0,0,1,0,1
5270,FT,127,3,0,3,0,3,0
5271,FT,9,1,3,2,3,2,3
5272,FT,64,2,1,1,2,1,2
5273,FT,62,2,2,2,1,2,1
5274,FT,63,2,2,1,2,2,2
5275,FT,5,1,2,2,1,1,2
5276,FT,62,2,1,1,2,2,1
5277,FT,127,2,2,2,1,2,2
5278,FT,65,1,2,1,2,1,2
5279,FT,120,2,1,2,1,2,1
5280,FT,63,2,2,2,2,2,2
5281,FT,4,1,2,1,2,1,2
5282,FT,38,1,1,2,1,1,1
5283,FT,127,2,1,2,2,2,1
5284,FT,31,1,2,1,2,1,2
5285,FT,96,1,1,2,1,2,1
5286,FT,63,2,1,1,2,1,2
5287,FT,0,1,2,1,1,1,1
5288,FT,127,2,1,0,1,2,1
5289,FT,25,1,2,3,0,1,2
5290,FT,64,1,1,1,3,1,1
5291,FT,127,2,1,1,1,2,1
5292,FT,123,1,2,2,1,1,2
5293,FT,4,2,1,1,2,2,1
5294,FT,65,1,2,1,1,1,2
5295,FT,32,2,1,2,1,2,1
5296,FT,63,2,2,2,2,2,2
5297,FT,0,0,2,1,2,1,2
5298,FT,0,0,0,0,1,0,1
5299,FT,127,3,0,3,0,3,0
5300,FT,27,1,3,3,3,1,3
5301,FT,64,2,1,2,3,2,1
5302,FT,127,1,2,1,2,1,2
5303,FT,7,1,1,2,1,2,1
5304,FT,62,1,1,2,2,1,2
5305,FT,63,2,1,1,2,2,1
5306,FT,123,2,2,2,1,2,2
5307,FT,123,2,2,2,2,2,2
5308,FT,63,2,2,1,2,2,2
5309,FT,38,1,2,1,1,1,2
5310,FT,126,2,1,2,1,2,1
5311,FT,9,1,2,1,2,1,2
5312,FT,64,1,1,2,1,1,1
5313,FT,127,2,1,1,2,2,1
5314,FT,0,1,2,1,1,1,2
5315,FT,58,2,1,1,1,1,1
5316,FT,64,1,2,2,1,1,1
5317,FT,0,0,1,0,2,0,1
5318,FT,127,3,0,3,0,3,0
5319,FT,31,1,3,2,3,1,3
5320,FT,5,1,1,1,2,1,1
5321,FT,126,2,1,2,1,2,1
5322,FT,127,2,2,2,2,2,2
5323,FT,0,1,2,2,2,1,2
5324,FT,62,2,1,1,2,2,1
5325,FT,71,1,2,2,1,1,2
5326,FT,0,1,1,1,2,1,1
5327,FT,0,0,1,0,1,0,1
5328,FT,0,1,0,0,0,1,0
5329,FT,127,3,1,3,0,3,1
5330,FT,63,2,3,2,3,2,3
5331,FT,0,1,2,1,2,1,2
5332,FT,127,2,1,2,1,2,1
5333,FT,0,2,2,2,2,2,2
5334,FT,3,1,2,1,2,1,2
5335,FT,63,2,1,1,1,2,1
5336,FT,116,2,2,2,1,2,2
5337,FT,127,2,2,2,2,2,2
5338,FT,123,2,2,1,2,2,2
5339,FT,0,1,2,1,1,1,2
5340,FT,126,2,1,2,1,2,1
5341,FT,5,1,2,1,2,1,2
5342,FT,126,1,1,1,1,1,1
5343,FT,127,2,1,2,1,2,1
5344,FT,0,1,2,1,2,1,2
5345,FT,50,2,1,2,1,2,1
5346,FT,0,1,2,1,2,1,2
5347,FT,127,3,1,1,1,2,1
5348,FT,29,1,3,3,1,1,2
5349,FT,4,1,1,2,3,1,1
5350,FT,0,2,1,1,2,1,1
5351,FT,126,1,2,2,1,2,1
5352,FT,97,2,1,1,2,2,2
5353,FT,96,1,2,2,1,1,2
5354,FT,127,2,1,1,2,2,1
5355,FT,64,1,2,1,1,1,2
5356,FT,0,0,1,1,1,0,1
5357,FT,0,0,0,0,1,0,0
5358,FT,127,3,0,3,0,3,0
5359,FT,1,1,3,2,3,1,3
5360,FT,100,2,1,1,2,2,1
5361,FT,63,1,2,2,1,1,2
5362,FT,64,2,1,1,2,2,1
5363,FT,68,1,2,2,1,1,2
5364,FT,127,2,1,1,2,2,1
5365,FT,10,1,2,1,1,1,2
5366,FT,127,2,1,2,1,2,1
5367,FT,7,1,2,1,2,1,2
5368,FT,63,2,1,2,1,2,1
5369,FT,116,2,2,1,2,2,2
5370,FT,7,1,2,2,1,1,2
5371,FT,0,1,1,2,2,2,1
5372,FT,127,2,1,2,2,2,2
5373,FT,126,2,2,1,2,2,2
5374,FT,123,2,2,1,1,2,2
5375,FT,0,1,2,1,1,1,2
5376,FT,0,0,1,0,1,0,1
5377,FT,1,0,0,0,0,0,0
5378,FT,64,2,0,1,0,2,0
