,Application,branch_misses,cache_misses,cache_references,instructions,cpu_clock,minor_faults,page_faults,task_clock,L1_icache_loads,LLC_loads,branch_load_misses,iTLB_load_misses,iTLB_loads,cpu_branch_misses_,cpu_bus_cycles_,cpu_cache_misses_,cpu_cache_references_,cpu_cpu_cycles_,cpu_instructions_,msr_aperf_,msr_mperf_,msr_tsc_,cpu_ref_cycles_,power_energy_ram_,power_energy_pkg_,total
5761,LU,103746981,165536780,2235441654,96374524604.0,309501.3,2984,2985,323540.08,40490185389,13677047667,111164012,67084181,99879433072.0,111471958,208000000000.0,175389019,2288002180,227000000000.0,100000000000.0,275834415,259133770,474000000000.0,217000000000.0,23.64,239.85,263.49
5762,LU,94134318,182204762,2171328443,77634697126.0,331529.06,25543,25558,317493.33,29926475733,14887452529,88248030,52360289,73899918301.0,86445749,197000000000.0,166566395,2102309081,213000000000.0,73394163203.0,254446952,235687746,421000000000.0,192000000000.0,23.62,206.62,230.24
5763,LU,105366370,162374105,2013901023,87437981014.0,308630.75,4579,4621,328861.79,35949630903,13838641541,114638550,65651124,86436474653.0,110989522,214000000000.0,183749398,2086746690,233000000000.0,86013225312.0,285649121,269814454,495000000000.0,229000000000.0,28.44,248.57,277.01
5764,LU,108926810,189492433,2545165732,93022166533.0,347702.37,4573,4532,327521.29,38221771800,15583522854,105086221,65790744,93446966099.0,101830637,201000000000.0,163569061,2415830733,218000000000.0,93918272249.0,254698291,234610222,422000000000.0,192000000000.0,25.15,208.69,233.84
5765,LU,88672817,177913252,1685428359,65349246408.0,312766.75,3284,3267,332199.79,26058127377,13896798743,94141033,54993641,64885154196.0,95564457,214000000000.0,200285027,1798436117,233000000000.0,65084335077.0,286949932,268443364,478000000000.0,219000000000.0,26.6,235.2,261.8
5766,LU,104836281,178357151,2677389809,108000000000.0,329496.99,2224,2242,311576.2,44457315967,14839209345,104056717,64955517,109000000000.0,102626950,192000000000.0,151155224,2556041198,209000000000.0,109000000000.0,246275780,229302654,424000000000.0,193000000000.0,19.93,214.52,234.45000000000002
5767,LU,91396578,178564291,1573021976,51955196710.0,302466.11,3393,3394,300058.95,21489959985,13059667188,92446875,49813637,50785855097.0,90054011,191000000000.0,168203212,1556012502,207000000000.0,51189570378.0,253128955,236178194,417000000000.0,192000000000.0,24.55,203.36,227.91000000000003
5768,LU,105764031,150471950,2489973363,108000000000.0,299013.25,4766,4807,313841.64,43387825335,14331842455,115042351,72449355,108000000000.0,111673227,204000000000.0,167867839,2527134913,222000000000.0,107000000000.0,264410598,248839248,464000000000.0,213000000000.0,19.5,233.85,253.35
5769,LU,96021701,184599925,1853670785,63571258404.0,333232.17,4541,4500,319273.06,25729796794,13877266527,91403527,50709950,64427799465.0,87324015,197000000000.0,167484593,1826139023,212000000000.0,64640609079.0,257017739,237836214,421000000000.0,192000000000.0,20.14,206.49,226.63
5770,LU,99559343,164940686,2240876138,95502806364.0,308289.1,1281,1265,321114.32,39422166288,13656824147,107211000,63954141,98371196670.0,106118495,206000000000.0,175527858,2268828325,223000000000.0,98336989016.0,270753924,254040080,464000000000.0,213000000000.0,24.4,235.0,259.4
5771,LU,92169717,176393975,2117425588,75158449534.0,325303.34,2356,2376,314124.4,29289500005,14812000296,89202984,53621059,74000700289.0,86983213,198000000000.0,166021901,2124083661,214000000000.0,73942515131.0,256938487,238393820,426000000000.0,195000000000.0,25.29,209.59,234.88
5772,LU,106616527,162599492,2042045386,88488719231.0,312868.5,4868,4904,331788.62,35822027559,13930314514,114060943,64905310,86702465733.0,108778208,216000000000.0,182788246,2096531252,234000000000.0,85752535187.0,285839238,269718596,496000000000.0,228000000000.0,27.47,248.15,275.62
5773,LU,108763758,188152039,2547277288,92825143170.0,347846.5,4307,4267,327295.03,38065706630,15611540756,106704846,67822825,93451898653.0,103760374,203000000000.0,165831834,2433128470,217000000000.0,93953178468.0,254970694,235119514,422000000000.0,193000000000.0,23.96,209.35,233.31
5774,LU,89685270,176286095,1673455328,64549068316.0,312725.73,4423,4461,331913.53,26157191610,13751830879,98829179,56220896,65351498257.0,96502243,216000000000.0,200389798,1826365373,233000000000.0,65527642698.0,286591075,267668128,477000000000.0,218000000000.0,28.94,234.64,263.58
5775,LU,111568577,178983487,2707885994,109000000000.0,328802.47,7969,8006,309602.03,44196594905,14593151536,116612442,76213479,109000000000.0,109218717,192000000000.0,150350392,2541674841,206000000000.0,109000000000.0,242857452,226468746,419000000000.0,192000000000.0,22.32,212.97,235.29
5776,LU,99809250,173667869,1553494368,50915827235.0,299887.69,18283,18295,300636.17,21784426286,13013898895,108917245,72395946,52034205468.0,103456242,193000000000.0,167901968,1587787244,209000000000.0,52049251887.0,255863360,238845320,423000000000.0,194000000000.0,28.16,207.16,235.32
5777,LU,124269427,152978388,2535570320,109000000000.0,305337.99,25207,25379,325211.75,43554373320,14409164774,143062013,102969534,108000000000.0,128019952,208000000000.0,173447040,2513278872,226000000000.0,108000000000.0,270933209,254206386,471000000000.0,215000000000.0,23.41,238.15,261.56
5778,LU,123297476,185321683,1926229948,65879822235.0,336354.99,6627,6349,315678.83,26499014340,14065909425,131211794,98445684,66520779326.0,112087027,196000000000.0,161581654,1872760640,212000000000.0,66532462760.0,256453682,237977964,421000000000.0,193000000000.0,26.57,208.04,234.60999999999999
5779,LU,123051712,162646526,2189998931,94297139499.0,307575.62,427,432,317602.18,38835164896,13314973403,139169474,95755900,96021911952.0,129369122,203000000000.0,168123185,2196339353,220000000000.0,96411022454.0,268257553,251627320,460000000000.0,210000000000.0,27.51,232.44,259.95
5780,LU,112831536,175011210,2173834933,75889711124.0,322992.19,1120,1119,312449.8,29162651508,14721291909,112965661,78978307,73524891594.0,103331887,196000000000.0,159698426,2103109454,211000000000.0,73345472672.0,252830225,234631138,418000000000.0,192000000000.0,22.68,205.86,228.54000000000002
5781,LU,108203273,160944812,1991685250,84601889589.0,310821.67,21018,21356,336629.78,34078492193,14116710857,124635054,83822338,84676248596.0,116078501,221000000000.0,197046509,2087075309,241000000000.0,84216099260.0,298024615,281725178,513000000000.0,237000000000.0,31.22,256.97,288.19000000000005
5782,LU,114065720,201949508,2689059335,98679371645.0,357453.76,17517,17198,332207.29,40220428295,15823484479,107358110,77486721,99144997439.0,103749590,203000000000.0,163556439,2507517292,219000000000.0,99531887516.0,255189064,234748066,423000000000.0,192000000000.0,25.05,210.32,235.37
5783,LU,86404406,183813074,1636560625,59147750960.0,313429.49,5847,5870,326837.29,24359912412,13937074134,98583289,65905793,60843016660.0,96051550,209000000000.0,188811749,1766902631,226000000000.0,60877204484.0,275878158,257276278,457000000000.0,210000000000.0,30.84,223.84,254.68
5784,LU,107264969,164861919,2687472650,110000000000.0,313241.08,5914,5891,300319.92,43166505338,13937762488,106677668,75480895,108000000000.0,104052441,190000000000.0,150293435,2511913572,204000000000.0,108000000000.0,241911858,226214912,422000000000.0,193000000000.0,19.85,214.92,234.76999999999998
5785,LU,91113614,173385655,1639318281,53042472168.0,303746.51,5065,5060,303287.59,21784641298,13126031665,90832282,58781041,53024290311.0,87616559,194000000000.0,167386259,1637403656,209000000000.0,53107125797.0,256076354,238755874,420000000000.0,193000000000.0,23.6,204.77,228.37
5786,LU,101528384,156372562,2513189195,106000000000.0,313720.08,5919,5958,328146.16,42306540659,14191070667,113388099,82192490,107000000000.0,110502974,211000000000.0,175309959,2479574863,229000000000.0,107000000000.0,274688050,257744844,477000000000.0,218000000000.0,22.22,240.45,262.66999999999996
5787,LU,109464138,188836229,2041266367,70034938750.0,329044.5,6019,5962,314582.97,27780489116,14483373784,108648188,71457684,69386154630.0,105086175,199000000000.0,167876187,2012644380,213000000000.0,69226464601.0,257022105,238522536,421000000000.0,194000000000.0,26.74,208.58,235.32000000000002
5788,LU,102890685,166746348,2152870551,92916538969.0,307186.94,4203,4251,315511.52,37574466227,13466866236,112289069,73171345,94360338424.0,110949964,205000000000.0,170963240,2222497855,222000000000.0,94597176201.0,271016368,255693186,473000000000.0,217000000000.0,27.25,238.83,266.08000000000004
5789,LU,100825891,177365274,2413627778,82961516357.0,333556.19,8064,8032,324026.01,32496083831,15358733432,99841116,71614974,79540283829.0,94155589,203000000000.0,162622070,2266226443,216000000000.0,79276319050.0,255207190,235427290,420000000000.0,192000000000.0,19.45,204.56,224.01
5790,LU,94232959,164110951,1928652323,78909111993.0,313204.15,16358,16398,339487.26,31111909093,13861312501,104928940,72700387,78725646114.0,101039661,225000000000.0,208496962,2047848890,243000000000.0,78268916409.0,299571541,282269218,511000000000.0,237000000000.0,31.6,255.7,287.3
5791,LU,109850445,198827990,2792112782,104000000000.0,354065.96,11718,11697,329116.06,41885988130,15678554362,107969039,79444918,105000000000.0,102783018,204000000000.0,158839491,2598903118,216000000000.0,105000000000.0,252606142,233121924,422000000000.0,192000000000.0,18.66,210.5,229.16
5792,LU,86158210,179347144,1625510490,55136262360.0,309443.77,81202,81220,311373.69,22808426790,13386826648,94973485,64313122,55512931506.0,92979120,201000000000.0,174317943,1681626201,213000000000.0,55192290401.0,261562198,243974402,434000000000.0,199000000000.0,28.95,212.21,241.16
5793,LU,107281203,155512158,2632681838,109000000000.0,300847.46,13750,13957,299058.68,42635999462,13808066335,116616841,78255871,108000000000.0,107006742,192000000000.0,154117444,2527739488,205000000000.0,108000000000.0,244413376,229598278,431000000000.0,198000000000.0,21.55,219.86,241.41000000000003
5794,LU,90764022,175339069,1694391257,54785811926.0,311043.0,66269,66012,310859.63,21996486019,13365858016,91408963,56368436,55283063107.0,86773027,199000000000.0,173770811,1682995953,214000000000.0,55040111021.0,261659065,242924136,422000000000.0,193000000000.0,26.99,206.26,233.25
5795,LU,100669632,157667297,2449205152,103000000000.0,311004.2,28463,29345,324266.37,41137788708,13956545548,112618794,77586632,104000000000.0,108866125,209000000000.0,178944702,2412866571,226000000000.0,104000000000.0,272671678,255767694,471000000000.0,215000000000.0,22.92,237.35,260.27
5796,LU,99633214,186000536,2040711408,71162801894.0,327961.12,21204,20326,314613.95,27313067978,14344582886,97547062,65535539,69866365946.0,91305971,198000000000.0,164241574,2038603216,211000000000.0,69511447264.0,256739867,238293580,421000000000.0,193000000000.0,27.32,208.95,236.26999999999998
5797,LU,103878308,160725760,2083662788,90342142115.0,307169.3,19445,19446,320438.72,37335760059,13600785005,117051426,76405517,92352874908.0,112913002,211000000000.0,175096832,2199660144,227000000000.0,91788607089.0,278707931,262719506,484000000000.0,223000000000.0,26.09,243.1,269.19
5798,LU,103336594,179607645,2469303029,86171462469.0,342176.13,8770,8765,329025.13,33690841738,15238776583,97521429,64108899,83856920934.0,93420342,205000000000.0,169302518,2303189694,218000000000.0,84075775717.0,257966014,238203098,423000000000.0,193000000000.0,24.53,207.45,231.98
5799,LU,88312037,173896860,1813823940,74118809215.0,314941.69,39399,40340,339957.41,28643244540,13717976773,96121350,55306598,72991217766.0,94266499,225000000000.0,211875676,1967879751,242000000000.0,72930318778.0,299138444,281130416,503000000000.0,232000000000.0,31.08,250.19,281.27
5800,LU,108318081,191956096,2774241724,107000000000.0,346535.86,9636,8692,321542.68,42567806918,15037030648,109150452,72715813,107000000000.0,103167468,199000000000.0,152291876,2599458390,212000000000.0,107000000000.0,247809001,229326636,420000000000.0,191000000000.0,17.72,210.71,228.43
5801,LU,91821793,177006196,1581716468,52460838396.0,302588.51,18571,18571,301567.07,21440739041,12971801353,95620540,64707438,52116490725.0,95148884,194000000000.0,168185274,1614887094,208000000000.0,51988835208.0,253601402,236687542,420000000000.0,193000000000.0,24.7,205.36,230.06
5802,LU,106459075,148379587,2576270628,108000000000.0,298570.31,106,106,299471.43,42428784846,13797814285,106999395,73962055,108000000000.0,109731140,196000000000.0,156121255,2544014325,210000000000.0,107000000000.0,250912076,236778850,446000000000.0,204000000000.0,23.07,226.08,249.15
5803,LU,100085172,176697249,1804163797,59383202803.0,320680.74,957,957,320530.21,23867625323,13908540627,98511094,62773154,59612703941.0,91045189,204000000000.0,174808467,1801169538,217000000000.0,59831754413.0,261181117,241189438,421000000000.0,193000000000.0,27.25,207.27,234.52
5804,LU,107283224,164545148,2387462230,99518286759.0,311298.63,8516,8588,326370.66,40336300467,13862168355,124309315,79766997,104000000000.0,118599176,219000000000.0,185757244,2425115987,235000000000.0,104000000000.0,285130098,267963402,488000000000.0,227000000000.0,23.06,247.91,270.96999999999997
5805,LU,111071573,188896799,2219155430,78420894952.0,340180.19,7984,7912,325073.07,29226459874,15124526517,104380395,65687349,74253044630.0,97810912,206000000000.0,170554336,2192180822,218000000000.0,73099589411.0,259006306,239853572,422000000000.0,196000000000.0,26.82,208.29,235.10999999999999
5806,LU,102984340,155460342,2037427608,87378558359.0,307418.8,1947,1947,326589.2,34926090300,13732382759,116703137,73186775,87622826744.0,108291640,217000000000.0,181227999,2165368412,233000000000.0,86902489099.0,285874216,270249700,498000000000.0,229000000000.0,32.02,249.57,281.59
5807,LU,113324569,183012806,2576484476,92348881348.0,351196.92,4,4,332156.04,37294598293,15688025457,111837721,76667584,92638535885.0,101969585,207000000000.0,166395604,2470709550,219000000000.0,92877896940.0,255253925,234850378,422000000000.0,192000000000.0,20.97,208.88,229.85
5808,LU,88992188,173787543,1694430697,64610624744.0,315554.15,14671,14909,335819.73,25771180824,13951102910,98376445,60616266,65844753369.0,95028942,222000000000.0,203685236,1890601735,237000000000.0,66094639890.0,291763760,272450668,482000000000.0,222000000000.0,27.48,237.38,264.86
5809,LU,106196831,175357798,2735758181,108000000000.0,329397.76,27931,27792,309074.59,42806364753,14287393634,104625104,69648708,108000000000.0,99940145,194000000000.0,149864081,2581567890,205000000000.0,108000000000.0,242626603,226275350,419000000000.0,191000000000.0,18.46,212.02,230.48000000000002
