,Application,branch_misses,cache_misses,cache_references,instructions,cpu_clock,minor_faults,page_faults,task_clock,L1_icache_loads,LLC_loads,branch_load_misses,iTLB_load_misses,iTLB_loads,cpu_branch_misses_,cpu_bus_cycles_,cpu_cache_misses_,cpu_cache_references_,cpu_cpu_cycles_,cpu_instructions_,msr_aperf_,msr_mperf_,msr_tsc_,cpu_ref_cycles_,power_energy_ram_,power_energy_pkg_,total
0,BT,53192599,30755486,145101032,55380853416.0,301627.84,49310,49300,301448.66,32021309348,662935294,52941477,41914802,56000552801.0,55932053,94656140469.0,30976563,143236086,102000000000.0,55765549482.0,116032600,108336914,420000000000.0,94491971053.0,8.96,140.75,149.71
1,BT,55701808,28760165,124585601,68246546847.0,300304.92,77500,77499,299904.3,38288789428,646456505,56384861,40518648,68998247785.0,54852000,113000000000.0,30129233,125950697,121000000000.0,68953998365.0,135072635,126134624,418000000000.0,114000000000.0,10.46,146.84,157.3
2,BT,58035178,28355957,153647008,88103400874.0,300731.79,77282,77336,301237.7,47362733650,688652604,57678337,44342683,88803562233.0,62012684,146000000000.0,28616217,143930494,154000000000.0,89007228582.0,167696594,156644922,424000000000.0,145000000000.0,10.04,158.26,168.29999999999998
3,BT,64850171,27699016,142890536,106000000000.0,303074.26,81764,81717,302860.48,55037605387,694143383,62785254,46267202,106000000000.0,66298171,172000000000.0,27122743,147288057,183000000000.0,106000000000.0,194885895,182060242,423000000000.0,170000000000.0,9.59,165.01,174.6
4,BT,120301099,61551961,469590918,77316418894.0,303307.85,387290,387287,304597.26,36453667672,2247312067,120344551,140890680,77529701618.0,122187596,171000000000.0,63099253,455939778,178000000000.0,79680191528.0,209891849,197087954,440000000000.0,177000000000.0,15.41,175.91,191.32
5,BT,76533568,139178311,922060365,85012559662.0,350273.97,467113,471695,368124.14,32206630920,7766584659,94657866,71126162,85582649974.0,94419702,237000000000.0,182132551,1224080100,255000000000.0,84005066365.0,317689701,297820586,527000000000.0,238000000000.0,28.23,232.92,261.15
6,BT,87798527,191678808,2032078750,97588433614.0,342260.58,367930,364722,324152.09,35802251672,12410383990,75755034,57152951,97014251007.0,73883374,200000000000.0,156997924,1920389464,214000000000.0,96866912419.0,263691722,243822404,425000000000.0,190000000000.0,25.1,200.69,225.79
7,BT,67212901,247457591,2291827560,110000000000.0,306531.2,120469,120986,313038.39,39811013130,14191191305,75706010,53642536,108000000000.0,70906685,198000000000.0,271897021,2358575439,211000000000.0,109000000000.0,261329211,243902764,440000000000.0,198000000000.0,26.42,208.62,235.04000000000002
8,BT,74674886,244009053,2074806787,104000000000.0,310965.74,107766,105871,303470.73,38016273349,11091194360,71743829,50431185,106000000000.0,69028922,188000000000.0,219150209,1968746239,202000000000.0,106000000000.0,251134592,234364536,422000000000.0,189000000000.0,24.47,201.99,226.46
9,BT,87495103,146750822,991252212,60680019140.0,312673.1,451637,459782,327477.68,25701995253,10352281595,98984462,139813157,61619238362.0,96542507,212000000000.0,167661011,1216393292,224000000000.0,62156545548.0,272132969,253977038,457000000000.0,209000000000.0,30.6,206.54,237.14
10,BT,69941375,210474411,2144840689,116000000000.0,316378.08,118639,110587,302632.45,41326161215,11694105901,66742260,49854292,115000000000.0,65765400,188000000000.0,204808171,2122465739,201000000000.0,115000000000.0,252257304,235528468,422000000000.0,188000000000.0,24.19,205.07,229.26
11,BT,66883390,225384359,2233423246,113000000000.0,302409.19,25975,26071,302029.09,40936507826,12357632454,69187468,49871118,114000000000.0,68791249,188000000000.0,232255873,2276384674,201000000000.0,113000000000.0,251957311,235080566,421000000000.0,186000000000.0,24.12,205.13,229.25
12,BT,70762482,217476649,1656538342,67675001146.0,313748.4,259787,263354,333060.37,26482200292,13528149269,79796309,60542320,68693675538.0,79259839,218000000000.0,238593511,1789767672,235000000000.0,68409436762.0,290758020,273380282,493000000000.0,226000000000.0,32.95,228.09,261.04
13,BT,71228553,230020483,2116192659,113000000000.0,342307.43,181041,177402,322928.71,41584101638,12565039973,69467606,50960988,112000000000.0,68534210,195000000000.0,205431190,2049693737,209000000000.0,112000000000.0,259905690,240546152,425000000000.0,188000000000.0,25.55,204.77,230.32000000000002
14,BT,76915022,218806817,2253733844,113000000000.0,302389.0,29633,29605,302565.45,41735539562,12593872193,73267845,53698141,113000000000.0,75101798,187000000000.0,224638017,2260887268,201000000000.0,114000000000.0,252279870,235514692,422000000000.0,188000000000.0,22.73,205.61,228.34
15,BT,74590712,230838153,1800325357,78229577691.0,314696.98,238305,241362,336593.68,30746376651,13571167500,85873300,62529120,79241316194.0,87227778,221000000000.0,252894090,1936209676,240000000000.0,79052450961.0,299175112,281554000,506000000000.0,234000000000.0,33.0,238.33,271.33000000000004
16,BT,74252976,225407925,2098293503,110000000000.0,354207.82,104746,101628,332301.11,39729237058,13014761603,67280890,45920870,108000000000.0,65552195,201000000000.0,207722203,2032428909,214000000000.0,108000000000.0,264112131,244145636,428000000000.0,190000000000.0,28.09,205.95,234.04
17,BT,72360545,220968905,2245778653,111000000000.0,301824.29,22476,22563,302267.51,40869399900,12634107862,74822383,54941330,112000000000.0,74967359,188000000000.0,216777679,2274426588,202000000000.0,112000000000.0,252752601,235919432,423000000000.0,188000000000.0,26.47,206.74,233.21
18,BT,68322016,231143571,1851301404,83240971618.0,314494.71,76206,76937,334389.63,31330963699,13224307473,76030050,50836999,83651945299.0,74811643,217000000000.0,254049142,1973784762,235000000000.0,83270966394.0,292361281,275256562,498000000000.0,228000000000.0,31.36,234.37,265.73
19,BT,72172691,188100274,2065798428,108000000000.0,349389.78,87375,87039,332965.5,38924275356,12966781870,68942998,47368030,105000000000.0,67019462,203000000000.0,201777857,1965141059,217000000000.0,105000000000.0,269415589,249220622,437000000000.0,195000000000.0,28.27,211.8,240.07000000000002
20,BT,68073128,256974521,2201373257,109000000000.0,308054.74,75583,75143,305397.49,40649854080,13185741451,66505529,53655528,110000000000.0,69709708,188000000000.0,229927614,2275698274,203000000000.0,112000000000.0,254597919,237594014,426000000000.0,189000000000.0,24.04,208.42,232.45999999999998
21,BT,76177393,234905138,1922950285,89390420890.0,318150.25,196132,199547,340141.52,34264112820,13417866638,84469498,62259315,89539829045.0,82363256,218000000000.0,257778577,2040471159,236000000000.0,89227920245.0,294533159,277007556,501000000000.0,228000000000.0,33.05,237.94,270.99
22,BT,72130606,178698768,2075270961,106000000000.0,348113.78,149399,146287,328810.04,38374679139,12763133843,67324510,47820929,104000000000.0,66188687,202000000000.0,181401012,1936879871,216000000000.0,103000000000.0,268299566,248633210,438000000000.0,195000000000.0,27.13,212.51,239.64
23,BT,73164221,268346207,2178809151,106000000000.0,311060.63,43386,43031,306668.29,39410754575,13292942221,72364205,54905584,108000000000.0,70816593,188000000000.0,243386207,2204702904,202000000000.0,108000000000.0,252794331,235438280,420000000000.0,187000000000.0,22.34,205.12,227.46
24,BT,69379782,233172516,1961805243,91903417588.0,312055.26,64131,65841,333770.78,34864555224,13147589112,79519285,59907405,92643194989.0,82048375,216000000000.0,257331564,2059942085,233000000000.0,92323309054.0,290915224,273841638,496000000000.0,226000000000.0,29.75,237.27,267.02
25,BT,72058783,179797120,1984095143,100000000000.0,346732.14,66139,64416,327210.88,37369300189,12701925565,65833265,43426475,102000000000.0,65154988,201000000000.0,154989482,1911843964,215000000000.0,102000000000.0,266387628,246646484,433000000000.0,194000000000.0,28.31,211.67,239.98
26,BT,75010993,252317857,2209100897,108000000000.0,312064.89,4773,4777,311956.89,39492180139,13820039166,79020713,53153221,106000000000.0,72712758,194000000000.0,259433437,2214878776,207000000000.0,106000000000.0,257780097,240276386,431000000000.0,191000000000.0,24.56,208.77,233.33
27,BT,70849261,244701055,2050549883,97122302665.0,320771.51,8718,8709,339871.44,36444136537,13326569879,81650415,58023959,97684159934.0,75183480,221000000000.0,266099046,2165118799,238000000000.0,98073846793.0,295912234,278539898,506000000000.0,230000000000.0,31.88,243.72,275.6
28,BT,69458813,189871466,1958548424,96030724617.0,347051.17,9920,9971,326715.07,34934272896,12573151558,61570372,39031888,96284954139.0,59732470,201000000000.0,156249529,1846773216,212000000000.0,96437818530.0,263711217,243816090,426000000000.0,190000000000.0,26.91,208.1,235.01
29,BT,69321095,238945093,2172933819,109000000000.0,307963.71,14963,14955,312736.88,39742662132,13608209719,73844448,57711134,108000000000.0,74291563,197000000000.0,263290716,2227836582,209000000000.0,108000000000.0,261412439,244009584,437000000000.0,195000000000.0,25.12,213.59,238.71
30,BT,75109915,244852609,2056697044,98602435309.0,319260.59,55420,56968,336419.39,37037736052,13146352366,83130403,53496596,100000000000.0,80399876,220000000000.0,266204000,2205682559,236000000000.0,99642769196.0,296858103,279727742,508000000000.0,231000000000.0,29.28,245.17,274.45
31,BT,76170545,190948430,1946601207,94882328394.0,354365.95,70409,68870,332338.76,35430729811,12815338077,65788686,43212430,95580741490.0,66124912,202000000000.0,155395506,1856241209,215000000000.0,95387767406.0,264626323,244334818,425000000000.0,190000000000.0,26.89,208.87,235.76
32,BT,69743924,242801979,2187835181,111000000000.0,308125.38,47736,49227,318498.98,41338782036,13911881400,77469847,57323712,112000000000.0,72774908,200000000000.0,268366380,2277875715,213000000000.0,111000000000.0,266142272,248402728,446000000000.0,200000000000.0,28.02,219.0,247.02
